#class,z,objid,psfMag_r,fiberMag_r,modelMag_r,petroMag_r,petroRad_r,petroR50_r,petroR90_r,lnLStar_r,lnLExp_r,lnLDeV_r,mE1_r,mE2_r,mRrCc_r,type_r,type
# 10A  ,E,K    ,E       ,E         ,E         ,E         ,E         ,E         ,E         ,E        ,E       ,E       ,E    ,E    ,E      ,I     ,I
STAR,2.66963E-05,1237648721252254189,20.87185,21.19966,20.87398,20.92063,1.227489,0.6457311,1.415818,-0.003752966,-0.01285083,-0.01284917,-0.01876535,-0.01304289,3.355059,6,6
STAR,-0.0001141112,1237648721741676822,18.10701,18.43539,18.08547,18.12361,1.308807,0.6521518,1.481848,-3.093016,-0.1369417,-0.110297,-0.07435879,-0.01094909,3.106705,6,6
STAR,0.0003199363,1237648721742594735,17.34309,17.68292,17.35111,17.40137,1.131457,0.581279,1.304972,-0.09981947,-0.2330368,-0.2334049,-0.01287269,-0.03121268,2.452871,6,6
STAR,0.0003219783,1237648721742595125,20.25716,20.5866,20.26946,20.32789,1.142882,0.5683485,1.337893,-0.1059428,-0.2051371,-0.2087127,0.05249086,-0.0865882,2.234009,6,6
STAR,7.10196E-05,1237648722291458138,16.45127,16.78068,16.45375,16.50817,1.19609,0.6170996,1.327728,-7.792325,-11.14133,-11.13613,-0.1517394,-0.03993562,2.989934,6,6
STAR,0.0003160802,1237648721742791219,19.33488,19.64135,19.32153,19.35023,1.114641,0.5688475,1.32247,-3.495654,-3.483491,-3.481185,-0.1039548,-0.03505707,2.284191,6,6
STAR,0.0003247285,1237648722291589296,19.3994,19.71178,19.38324,19.47253,1.175573,0.6073526,1.188667,-0.3006793,-0.1623541,-0.1626036,-0.2408327,-0.03219352,3.194025,6,6
STAR,0.0003214467,1237648721742856941,19.21663,19.54222,19.22203,19.27346,1.047122,0.5284031,1.17438,-0.06471866,-0.1908521,-0.1903953,-0.06650238,-3.454025E-05,2.03944,6,6
STAR,-0.0002147535,1237649919507038217,16.06382,16.45734,16.05271,16.10726,1.585914,0.780905,1.82491,-44.95425,-37.15846,-37.01053,-0.02695865,-0.03533857,4.358153,6,6
STAR,0.0002115525,1237648721743315682,19.3406,19.67612,19.34897,19.41868,1.066302,0.5257749,1.140418,-0.4241312,-0.5903809,-0.6580684,-0.04375843,-0.07366676,2.07361,6,6
STAR,2.633549E-05,1237648721743381026,16.78113,17.09293,16.77671,16.82677,1.031812,0.5321793,1.157061,-0.7049461,-0.1452261,-0.1447039,-0.08962203,-0.0226836,2.020923,6,6
STAR,0.0003172892,1237648721743970986,19.37775,19.69813,19.3792,19.43765,1.060249,0.5320052,1.166392,-0.003430794,-0.01000099,-0.010039,-0.0324093,-0.04772606,2.061596,6,6
STAR,-0.0004552307,1237648722291982465,17.69681,18.01293,17.69056,17.73092,1.240003,0.636949,1.390653,-1.318996,-1.006028,-1.156939,-0.1679827,-0.04438043,3.180323,6,6
STAR,0.0003196176,1237648721744102265,19.79493,20.1115,19.78217,19.84556,1.058039,0.5263851,1.137908,-0.5580589,-0.6354381,-0.6354432,-0.0521943,-0.06915873,2.08282,6,6
STAR,0.0003258475,1237648721744102314,19.8427,20.1687,19.84286,19.92478,0.9985622,0.5060716,1.030195,-0.1796846,-0.3314424,-0.3325201,-0.09941927,-0.007643644,1.952261,6,6
STAR,0.000318241,1237648720138993707,21.49646,21.83445,21.45838,21.64525,1.323232,0.6377438,1.220201,-0.01549677,-0.02549039,-0.02716997,-0.1960401,-0.05757623,3.818182,6,6
STAR,0.0003241359,1237648721746657939,20.43341,20.75861,20.44208,20.53218,1.0403,0.5206233,1.115168,-0.0329919,-0.08673167,-0.08667175,0.001554524,-0.05677187,2.088353,6,6
STAR,0.0002134762,1237648720140632587,20.93343,21.29501,20.91483,21.02222,1.53053,0.7846495,1.504854,-0.0004910037,-0.001541909,-0.001606697,-0.1458396,-0.07864876,5.057227,6,6
STAR,0.0003214676,1237648722293162328,20.2799,20.63945,20.29591,20.3859,1.155395,0.5829163,1.228314,-1.778193,-2.348566,-2.347853,-0.1427843,-0.0607312,2.672922,6,6
STAR,0.0003225462,1237648721749606605,18.36014,18.7033,18.34518,18.39236,1.332199,0.677096,1.522313,-0.9410296,-0.8507419,-0.8379909,-0.06295969,-0.01808463,3.421216,6,6
STAR,2.455667E-05,1237650369941799270,20.94445,21.31671,20.93553,21.11102,1.244076,0.6046878,1.134808,-0.1554425,-0.2697184,-0.2698361,0.1196956,-0.1400992,3.279612,6,6
STAR,0.0001601482,1237650369944879401,19.99369,20.30618,19.97054,20.01426,1.313657,0.6674662,1.459017,-0.669773,-0.7930924,-0.8185911,0.006807707,-0.05003848,3.49174,6,6
STAR,6.576247E-05,1237649962457497623,16.12763,16.4297,16.10699,16.1562,1.144299,0.5910181,1.2762,-23.81467,-11.3863,-11.45211,-0.1473154,-0.1200324,2.698884,6,6
STAR,0.0001604184,1237650369950646419,19.9809,20.32071,19.9866,19.9646,1.615479,0.8095285,2.018302,-0.07733478,-0.1488109,-0.148912,0.05760501,-0.0930247,4.673795,6,6
STAR,-4.474041E-05,1237649920037683402,18.58288,18.95549,18.58184,18.65962,1.357542,0.6995484,1.526286,-1.924581,-1.896708,-1.894157,-0.1208936,-0.1140834,3.854175,6,6
STAR,0.0004329009,1237650370472771944,20.76139,21.11754,20.74781,20.86222,1.139505,0.5923212,1.1389,-1.12447,-1.553561,-1.550864,-0.06359794,-0.01794462,2.862612,6,6
STAR,0.0006817788,1237650370474475533,17.94138,18.27871,17.94783,17.99766,1.243666,0.6376915,1.395318,-0.05677035,-0.1049882,-0.1042862,-0.04329131,-0.06887456,3.16116,6,6
STAR,0.0004272822,1237650370475852366,20.95031,21.26563,20.90018,21.03336,1.167789,0.5875958,1.108654,-0.7465696,-0.5988894,-0.6481303,0.1250952,-0.1638946,3.051502,6,6
STAR,0.000685302,1237650370478669906,17.63443,17.96215,17.63481,17.68153,1.201749,0.6190483,1.353068,-0.1119886,-0.2155089,-0.2152859,-0.009613453,-0.1161561,2.943654,6,6
STAR,-8.402739E-05,1237650370481881198,17.47629,17.72001,17.35545,17.39521,1.342389,0.6771008,1.483469,-502.6791,-1.885404,-1.089777,-0.09919269,-0.2519486,3.65485,6,6
STAR,0.0006760289,1237650370484568146,16.65723,16.99273,16.65196,16.70125,1.306282,0.6688333,1.464019,-2.531806,-2.520045,-2.519636,-0.06974033,-0.0900104,3.47208,6,6
STAR,0.0006694443,1237650370485092617,20.4771,20.82154,20.46405,20.61591,1.315034,0.6785803,1.277303,-0.3611049,-0.4717767,-0.4824727,-0.0480166,0.07916914,3.956458,6,6
STAR,0.000158348,1237650761318728243,21.75435,22.12498,21.73989,21.81838,1.495,0.7404997,1.618487,-0.1568532,-0.299309,-0.2997002,0.08622115,0.02001212,4.150839,6,6
STAR,-8.384926E-05,1237649962459398389,17.54019,17.87512,17.54018,17.59456,1.21917,0.6283587,1.368076,-0.1591337,-0.3750486,-0.3748178,-0.0681179,-0.09669334,3.046963,6,6
STAR,-0.0001226703,1237650370485354539,20.41808,20.74078,20.37195,20.39416,1.465913,0.7797458,1.786299,-6.832575E-05,-6.944051E-07,-1.125438E-06,0.05039947,-0.1397926,4.580826,6,6
STAR,0.0004230865,1237650370487976013,17.29291,17.62962,17.28032,17.31545,1.473808,0.7384928,1.642148,-4.208483,-1.178338,-1.096055,-0.05359817,-0.06765234,4.209181,6,6
STAR,9.903574E-05,1237649962459726035,17.77483,18.09406,17.76065,17.81325,1.205392,0.6237826,1.358186,-6.711287,-4.743817,-4.75941,-0.1058495,-0.1464981,3.08604,6,6
STAR,-0.0005190767,1237649920042663951,17.33011,17.65423,17.31082,17.36847,1.231623,0.6343403,1.381466,-10.79041,-2.636188,-2.633212,-0.05257721,-0.1968627,3.164099,6,6
STAR,0.0004287496,1237650371015147579,16.45431,16.80262,16.45918,16.50207,1.359218,0.6881744,1.540268,-25.19684,-26.78718,-26.25972,-0.07269878,-0.1206179,3.584972,6,6
STAR,0.0001596226,1237650371015278598,16.96083,17.31326,16.95013,17.00521,1.404966,0.7114252,1.575139,-1.730433,-0.5617422,-0.5903415,-0.05369183,-0.109277,3.913399,6,6
STAR,0.0006815356,1237649962459856917,16.72243,17.05065,16.72487,16.77421,1.173054,0.6046675,1.324715,-0.5860308,-0.859534,-0.8647189,-0.1015876,-0.09646473,2.778202,6,6
STAR,0.0004212347,1237650371018817744,19.68749,20.00796,19.67382,19.72742,1.310513,0.6389679,1.345931,-0.02147039,-0.02289858,-0.02289589,-0.02286604,-0.1047103,3.16583,6,6
STAR,0.0006643478,1237650371020324937,17.15527,17.49581,17.15539,17.20141,1.314082,0.668473,1.470072,-0.005110859,-0.04007729,-0.03786395,-0.05310864,-0.08745294,3.421026,6,6
STAR,-8.247294E-05,1237649920044892303,17.43947,17.79308,17.41147,17.44572,1.4774,0.7396344,1.740549,-29.38129,-8.325205,-7.763344,-0.08748966,-0.06602038,3.997485,6,6
STAR,6.652554E-05,1237649920044892311,15.83543,16.18262,15.80052,15.84928,1.43475,0.7198615,1.648227,-95.6841,-23.04593,-23.03214,-0.06052314,-0.05742903,3.85242,6,6
STAR,0.0001580413,1237649928628142118,19.29686,19.67092,19.3018,19.39298,1.312143,0.6423745,1.381485,-1.712756,-1.947556,-1.944814,-0.05176059,0.05603629,3.202922,6,6
STAR,-8.386866E-05,1237650371021045849,18.37397,18.60364,18.3657,18.41906,1.346296,0.6831006,1.467771,-0.4787616,-0.7004398,-0.7013425,-0.01021098,-0.09833056,3.643119,6,6
STAR,0.0006558099,1237650371022749932,20.69484,21.05625,20.62572,20.63785,1.672048,0.8967104,2.439165,-0.900696,-0.9428194,-0.9008294,0.03459596,0.08149999,5.708081,6,6
STAR,0.0004372451,1237650371023077487,18.52854,18.85924,18.52338,18.55241,1.391837,0.7083912,1.582749,-1.178569,-1.540809,-1.542441,-0.02675624,-0.1069649,3.830015,6,6
STAR,6.622966E-05,1237650371023077495,17.70967,18.043,17.70572,17.74198,1.389871,0.7035422,1.554778,-0.4590044,-0.8109177,-0.7035865,-0.0439841,-0.06570367,3.862559,6,6
STAR,-0.000242688,1237649954403778638,17.23218,17.64319,17.23358,17.28872,1.672217,0.831943,1.9403,-0.3537734,-0.4470804,-0.4508673,-0.0239066,-0.07272346,5.07029,6,6
STAR,-4.47636E-05,1237649920046006353,16.44954,16.79708,16.45045,16.50205,1.223213,0.6240199,1.420443,-17.20554,-18.90702,-18.96684,-0.08671212,-0.0879212,2.853134,6,6
STAR,0.0001591927,1237649962990239956,18.38715,18.74126,18.3931,18.44901,1.457119,0.7504105,1.615964,-0.6938261,-1.015251,-1.026223,-0.06181243,-0.126256,4.466655,6,6
STAR,9.971056E-05,1237649918433755310,18.55925,18.92302,18.56346,18.60405,1.37035,0.6888865,1.583469,-0.0776159,-0.1511263,-0.1514468,0.001879725,0.08898434,3.499959,6,6
STAR,0.0006808246,1237650371545661630,18.66722,18.99936,18.65796,18.68766,1.430311,0.7228056,1.613933,-0.1010346,-0.05634489,-0.05631544,-0.04521665,-0.1036597,3.995044,6,6
STAR,-0.0002400612,1237650761857827094,20.57697,20.90519,20.58838,20.63499,1.242272,0.5899583,1.338535,-0.1232924,-0.2407558,-0.2407573,-0.05312362,-0.1775089,2.672437,6,6
STAR,-8.261261E-05,1237650371549659476,20.78423,21.11187,20.75387,20.78002,1.342135,0.6737357,1.668309,-0.1035118,-0.194594,-0.172668,-0.1258194,-0.251293,3.378699,6,6
STAR,-8.410807E-05,1237649954405220551,17.13992,17.50404,17.1372,17.18972,1.384718,0.6959274,1.595615,-5.002923,-4.450017,-4.43824,-0.1147608,-0.1484736,3.605756,6,6
STAR,0.0006539403,1237650371549986973,18.20471,18.55033,18.20847,18.24631,1.436472,0.7272667,1.609635,-0.3073606,-0.461831,-0.4617816,-0.1108368,-0.06011891,4.104605,6,6
STAR,0.0006683409,1237650371551822037,20.54338,20.90022,20.54713,20.61112,1.382284,0.7007343,1.584121,-0.3458215,-0.5892588,-0.5889815,-0.06721396,-0.09920809,3.770804,6,6
STAR,0.0006876873,1237650371551952958,19.99411,20.32706,20.00297,20.04907,1.330961,0.6706283,1.444984,-0.1862762,-0.3245258,-0.3243783,-0.08850306,-0.06286159,3.620695,6,6
STAR,0.0006416666,1237650371551953030,18.34879,18.6614,18.32755,18.35092,1.392905,0.7011256,1.56396,-1.384287,-0.09901191,-0.09040096,-0.150643,-0.1124968,3.796191,6,6
STAR,0.0004252513,1237650371554770993,17.49942,17.8465,17.50157,17.55285,1.336601,0.6794625,1.498527,-1.540416,-2.282872,-2.347443,-0.06843471,-0.1018438,3.567126,6,6
STAR,0.0006687779,1237650371554771233,20.67736,21.00846,20.6461,20.68639,1.408572,0.6960111,1.577165,-0.1791193,-0.2510865,-0.2522473,-0.1260945,-0.1548532,3.681861,6,6
STAR,0.0006585396,1237650371555885146,18.88232,19.20513,18.86514,18.92567,1.331031,0.6792263,1.421386,-2.477618,-1.754213,-1.778251,-0.1346533,-0.06396692,3.763215,6,6
STAR,2.297724E-05,1237650371558047755,15.91016,16.2509,15.91981,15.96241,1.371726,0.7001023,1.532732,-68.24358,-67.51355,-67.11207,-0.1007239,-0.09282472,3.846381,6,6
STAR,2.32411E-05,1237649920580845836,20.49037,20.88353,20.49058,20.52711,1.622615,0.8138798,1.969083,-0.01849883,-0.04250846,-0.04253831,0.0173786,-0.1059869,4.744562,6,6
STAR,0.0001568886,1237650371560079583,19.96095,20.31389,19.9315,19.94182,1.810838,0.8775849,2.085066,-0.8119321,-0.8001255,-0.7961091,-0.1335771,-0.1732028,5.768524,6,6
STAR,0.0006533132,1237650371558310027,16.40112,16.72818,16.38996,16.4319,1.401961,0.7123215,1.542862,-4.445088,-1.925909,-1.93129,-0.1200476,-0.1035574,4.026194,6,6
STAR,0.0004376977,1237650371558637831,19.11346,19.44524,19.11516,19.17559,1.325192,0.6797987,1.384609,-0.461555,-0.6781003,-0.6770736,-0.1265107,-0.1233815,3.797357,6,6
STAR,2.423995E-05,1237650762394960016,17.41942,17.73325,17.4252,17.46906,1.274843,0.6605488,1.380958,-0.1852338,-0.3303474,-0.3304804,-0.02714313,-0.06891605,3.568771,6,6
STAR,0.0006476718,1237650762396336622,21.46182,21.77839,21.38573,21.60604,1.315444,0.6218274,1.10336,-0.06755242,-0.1075734,-0.09816264,0.1496749,0.02675222,4.046509,6,6
STAR,0.0001605418,1237650371559948406,18.48551,18.81823,18.47664,18.52131,1.479093,0.7442576,1.590555,-0.03295445,-0.01304783,-0.01293415,-0.1096565,-0.08641072,4.437647,6,6
STAR,6.562503E-05,1237650371562176810,20.56643,20.88318,20.50709,20.55308,1.614281,0.8117474,1.678739,-0.1201617,-0.1124595,-0.1190426,-0.13302,-0.05223398,5.269476,6,6
STAR,0.000671345,1237650372086334093,20.96264,21.34814,20.97496,20.88057,3.950276,0.7342322,3.615268,-0.4280515,-0.6726342,-0.6720119,-0.0168993,-0.02641545,3.210288,6,6
STAR,0.0006471364,1237650372086399232,20.91122,21.08402,20.91682,21.12728,1.243206,0.5800871,1.079682,-0.1282341,-0.244677,-0.244854,-0.2853526,-0.08544128,3.328139,6,6
STAR,-1.17948E-05,1237650372089151617,17.3321,17.57516,17.34419,17.39562,1.413769,0.7157484,1.531943,-3.34845,-4.179981,-4.178389,-0.05018322,-0.05135927,4.14,6,6
STAR,9.737023E-05,1237649962997383403,17.8952,18.19838,17.84901,17.89076,1.38522,0.7082272,1.534579,-17.34218,-0.1221325,-0.097032,-0.1335093,-0.1905944,4.045115,6,6
STAR,0.0001594607,1237649961920626718,16.28686,16.61793,16.28478,16.33689,1.181978,0.6113014,1.343924,-6.149538,-6.849311,-6.86086,-0.05240383,-0.005260545,2.85595,6,6
STAR,-4.33565E-05,1237650762924425541,20.70151,21.03467,20.70266,20.77281,1.568371,0.7972527,1.664375,-0.6666473,-0.8834044,-0.8940079,0.153313,-0.04654702,5.363379,6,6
STAR,0.0004379902,1237650372094132241,15.95237,16.27184,15.94148,15.97282,1.447355,0.738768,1.589698,-74.20813,-48.67368,-48.51314,-0.1718484,-0.09658603,4.418461,6,6
STAR,0.0001571323,1237650372096295202,20.46923,20.8324,20.44355,20.50907,1.858314,0.8932301,1.90776,-1.403239,-1.616834,-1.566262,-5.149466E-05,0.03894665,6.655765,6,6
STAR,0.0001578192,1237649963531042994,19.35595,19.67851,19.35871,19.42344,1.258397,0.6598054,1.363351,-0.1267837,-0.2097517,-0.2101381,-0.1717164,-0.2306797,3.702452,6,6
STAR,0.0004397449,1237650762926457114,19.97408,20.28581,19.98507,20.07602,1.490858,0.7525749,1.433768,-0.06191494,-0.1478882,-0.1480735,-0.2090038,-0.1590348,5.264023,6,6
STAR,0.00065749,1237650762926981444,20.80949,21.17118,20.81473,20.74144,1.967646,0.8950329,2.416814,-0.07189964,-0.1520578,-0.1520213,0.01182943,-0.2398486,5.04531,6,6
STAR,0.0006782271,1237650372099310061,20.52993,20.91859,20.52356,20.53849,2.056396,1.006659,2.437103,-0.3657846,-0.589893,-0.5898356,-0.195853,-0.1945712,7.750062,6,6
STAR,0.0004355768,1237650760239677486,17.68988,18.05438,17.70297,17.75519,1.367191,0.6937439,1.53592,-0.9102293,-1.219147,-1.220526,0.06691019,-0.02686192,3.694868,6,6
STAR,0.00043608,1237650796218286177,17.97186,18.26817,17.97625,18.00224,1.223798,0.6395249,1.360002,-0.2478245,-0.3592538,-0.363581,0.05863381,-0.1559344,3.37807,6,6
STAR,-0.0002442946,1237650796220317992,20.50161,20.80873,20.48565,20.4073,1.629132,0.7683392,2.10968,-0.1724598,-0.2775813,-0.2754209,0.03024908,0.03187701,3.987913,6,6
STAR,0.0001605878,1237650796220383236,16.45403,16.76479,16.44903,16.48394,1.378568,0.7075123,1.498013,-4.328848,-4.557621,-4.571738,0.03034159,-0.02468542,4.092399,6,6
STAR,0.0006485488,1237650760243150985,18.7856,19.13099,18.74075,18.76296,1.606691,0.7960016,1.909171,-11.09585,-6.863077,-6.822092,0.05020597,-0.0590736,4.579336,6,6
STAR,6.692459E-05,1237649963533861117,16.45954,16.77529,16.45768,16.50812,1.202001,0.6265719,1.323616,-4.550315,-5.05093,-5.146918,-0.1555216,-0.1247816,3.191146,6,6
STAR,-0.0002398348,1237650762930520239,20.28708,20.5584,20.24578,20.2353,1.451542,0.7424426,1.645531,-0.2593921,-0.2889794,-0.2796353,0.09351275,0.02551105,4.280303,6,6
STAR,0.0001579874,1237650762931765379,17.08484,17.37777,17.07468,17.11417,1.390234,0.7324762,1.501172,-4.360693,-2.241344,-2.234919,-0.1026778,-0.1449895,4.663426,6,6
STAR,2.479487E-05,1237649964068176017,16.61893,16.93828,16.6398,16.68655,1.454117,0.7503586,1.554129,-54.35324,-53.6188,-55.63788,-0.2384238,-0.2700597,4.967133,6,6
STAR,-0.0003509659,1237649918972198944,16.06245,16.40319,16.03656,16.08524,1.317009,0.6641796,1.521002,-64.74332,-33.23417,-32.73152,-0.1078397,-0.02463171,3.227798,6,6
STAR,-8.283812E-05,1237649964069879837,14.82674,15.15032,14.83282,14.87939,1.479853,0.7669784,1.610458,-94.11461,-99.55138,-99.53435,-0.1780988,-0.1953388,5.041424,6,6
STAR,6.557988E-05,1237650762933207619,19.99467,20.29805,19.99855,19.95649,4.263269,0.7564548,3.462432,-1.035434,-1.455401,-1.455446,-0.01732047,-0.01508256,4.46328,6,6
STAR,2.497886E-05,1237650794599350878,19.15025,19.44641,19.13759,19.18375,1.40085,0.7282968,1.481914,-1.972996,-2.546002,-2.557346,-0.2628605,0.04197549,4.664828,6,6
STAR,9.964403E-05,1237649964071190655,18.15243,18.44502,18.14166,18.18785,1.498167,0.7864141,1.577938,-0.5602682,-0.5356833,-0.5401383,-0.2088605,-0.2562372,5.550871,6,6
STAR,0.0006463266,1237649964071256217,17.62657,17.94097,17.62927,17.67306,1.43479,0.7496011,1.558839,-0.01788971,-0.07625462,-0.06794343,-0.1720946,-0.2127624,4.858233,6,6
STAR,0.0001583046,1237650796754436167,17.5594,17.86783,17.55195,17.59436,1.373367,0.7095147,1.472182,-0.7359719,-0.4243016,-0.4246482,-0.1624697,-0.1103695,4.198981,6,6
STAR,-0.00012334,1237650796756402308,19.42025,19.74007,19.40794,19.42556,1.447408,0.7385947,1.669364,-0.003091453,-0.003192227,-0.003045163,-0.09351911,-0.01158269,4.258159,6,6
STAR,0.0006468086,1237650760783167689,19.03656,19.35026,19.02513,19.0834,1.094014,0.5574007,1.202701,-0.2307306,-0.2907206,-0.2922847,0.08089221,-0.08928995,2.352114,6,6
STAR,0.000682314,1237650369404403848,19.86547,20.19627,19.85074,19.88293,1.520843,0.7632087,1.655595,-0.8535986,-0.9670812,-0.9605162,-0.1495804,-0.05026624,4.469492,6,6
STAR,6.634343E-05,1237650369410629705,15.88588,16.22775,15.87691,15.92876,1.436554,0.7346542,1.589462,-18.09655,-14.22219,-14.27637,-0.08426914,-0.01458302,4.315487,6,6
STAR,6.684162E-05,1237650797291241848,21.15336,21.4895,21.13097,21.31497,1.41515,0.6749106,1.251573,-0.83758,-1.130888,-1.122029,0.01098639,-0.2829545,4.709717,6,6
STAR,0.0006648823,1237650797291372830,19.76463,20.07856,19.74835,19.80502,1.437263,0.7263139,1.458768,-0.334823,-0.3818192,-0.3690942,-0.2348279,-0.1587059,4.532063,6,6
STAR,0.0006847046,1237650797292093626,20.8019,21.06537,20.76474,20.8135,1.423701,0.7310464,1.460301,-0.0004754612,-0.0001890248,-0.0002062703,-0.2599245,0.00348121,4.640588,6,6
STAR,-1.271047E-05,1237650369415610479,18.82383,19.18204,18.82109,18.86791,1.641496,0.8400585,1.821809,-1.031756,-1.262905,-1.26629,-0.06680468,-0.05056418,5.650775,6,6
STAR,-4.393755E-05,1237650797293600927,19.59068,19.91668,19.59092,19.65468,1.387203,0.7295887,1.48822,-0.1539339,-0.2769918,-0.2774189,-0.002458426,-0.01090052,4.531301,6,6
STAR,-8.491093E-05,1237650794599941015,20.41113,20.72313,20.3813,20.54499,1.479028,0.728655,1.305604,-0.1964025,-0.2487641,-0.2413282,-0.404804,-0.06479456,5.312843,6,6
STAR,-0.0001717404,1237650369934721222,21.72552,21.2526,21.90837,22.56634,0.5667801,0.2630209,0.4144888,-15.48497,-17.25825,-17.26235,-0.006066476,0.6456251,3.867106,6,6
STAR,-0.0001237757,1237650369938587829,18.66743,19.01324,18.65158,18.69084,1.455302,0.7344859,1.669676,-1.422334,-1.228338,-1.21291,0.04415962,-0.04523392,4.068882,6,6
STAR,6.82962E-05,1237650369944289323,16.36973,16.70825,16.36826,16.41823,1.324878,0.6780595,1.473373,-2.041475,-2.287329,-2.300663,-0.03475557,-0.06819317,3.588342,6,6
STAR,0.0006545956,1237650794605576898,21.25597,21.55766,21.20583,21.26985,1.358525,0.6851632,1.438021,-0.06137109,-0.08241639,-0.08110317,-0.05610792,-0.1846261,3.872793,6,6
STAR,-0.0003508341,1237650760788803950,21.3682,21.68575,21.37345,21.62898,1.296255,0.552112,1.025118,-0.05969098,-0.1345215,-0.1345291,-0.04881106,-0.2669446,2.883606,6,6
