#class,z,objid,psfMag_r,fiberMag_r,modelMag_r,petroMag_r,petroRad_r,petroR50_r,petroR90_r,lnLStar_r,lnLExp_r,lnLDeV_r,mE1_r,mE2_r,mRrCc_r,type_r,type
# 10A  ,E,K    ,E       ,E         ,E         ,E         ,E         ,E         ,E         ,E        ,E       ,E       ,E    ,E    ,E      ,I     ,I
STAR,-0.0001216508,1237648703521554672,18.80528,19.15328,18.80289,18.85187,1.240263,0.6316751,1.454346,-0.08681234,-0.1243789,-0.2246026,-0.01412387,-0.03955133,2.906709,6,6
STAR,0.0001333559,1237648705667989649,19.25747,19.45392,19.27086,19.33614,1.269764,0.6638857,1.413753,-35.46637,-37.10463,-37.09318,-0.1988653,0.007167883,3.576541,6,6
STAR,-4.200847E-05,1237648720685891781,18.14124,18.4835,18.14327,18.19168,1.257383,0.6434203,1.442446,-0.3245613,-0.5626125,-0.5637183,-0.03169365,-0.05885037,3.12991,6,6
STAR,0.0005780481,1237648720686022767,17.65409,17.99921,17.65361,17.7088,1.294585,0.6529256,1.432014,-0.5524613,-0.7916927,-1.594989,-0.03627818,-0.06465889,3.223902,6,6
STAR,0.0005666712,1237648720686088381,19.5608,19.89997,19.54272,19.58065,1.335224,0.6867433,1.614216,-0.1309849,-0.1366832,-0.138911,0.01649406,-0.05276385,3.525583,6,6
STAR,3.089784E-05,1237648720686219299,16.00199,16.36711,15.99573,16.05341,1.428704,0.7199941,1.622025,-22.66481,-20.37291,-20.31685,-0.01090075,-0.06104292,3.929204,6,6
STAR,0.0002178295,1237648705677688913,16.43554,16.73147,16.43498,16.4769,1.244218,0.6549898,1.341544,-6.27985,-8.252612,-8.071187,-0.1924031,-0.01412014,3.621736,6,6
STAR,-0.0003644944,1237648720169337431,21.06474,21.28376,21.05057,21.20436,1.372677,0.6838354,1.467487,-0.4018126,-0.5646018,-0.5590827,-0.2439545,0.1481941,3.550175,6,6
STAR,-8.567666E-05,1237648705653440604,19.55087,19.87725,19.53974,19.5805,1.438752,0.7303567,1.552341,-0.2290825,-0.2408546,-0.2267505,-0.07839989,-0.01505878,4.305276,6,6
STAR,0.0001325039,1237648720690872434,15.23347,15.56253,15.24126,15.29872,1.142929,0.5943888,1.286408,-38.8842,-40.78761,-40.4906,-0.03549545,-0.04602113,2.668929,6,6
STAR,-4.186981E-05,1237648703510741146,18.48277,18.85303,18.48553,18.53644,1.557046,0.7675026,1.702534,-0.4677502,-0.437927,-0.4371203,-0.01864945,-0.004785893,4.413606,6,6
STAR,0.000564698,1237648720132244020,19.23433,19.55387,19.22148,19.25186,1.188521,0.6116834,1.443201,-0.2707492,-0.3242123,-0.3246545,-0.04906185,-0.0535424,2.764458,6,6
STAR,-4.146048E-05,1237648720169402606,18.6175,19.01164,18.66847,18.73504,1.436192,0.7139405,1.574799,-45.4562,-47.62099,-47.62211,-0.1519411,-0.1075897,3.542128,6,6
STAR,-0.0002550789,1237648720172810907,20.79746,21.12716,20.80767,20.87503,1.484492,0.6909737,1.356247,-0.09367758,-0.1852043,-0.1851559,-0.05598209,-0.0466231,3.901263,6,6
STAR,-8.638353E-05,1237648705128432073,21.42929,21.71291,21.38415,21.52519,1.73922,0.7133205,1.587124,-0.3832358,-0.6014403,-0.5910085,-0.2820227,0.1178884,4.218089,6,6
STAR,-4.105244E-06,1237648705130266707,16.73656,17.06559,16.75189,16.80684,1.15768,0.6002205,1.264102,-11.59243,-12.72485,-12.72183,-0.04633641,0.05100539,2.859332,6,6
STAR,-0.0001208988,1237648720174318503,21.47105,21.80528,21.48269,21.67373,1.301943,0.6160452,1.138311,-0.4547034,-0.7085997,-0.7091551,-0.05976054,-0.19933,3.954651,6,6
STAR,3.191721E-05,1237648705130463331,16.64027,16.9676,16.63798,16.6958,1.158916,0.5993463,1.287935,-0.1404728,-0.1535621,-0.1584904,-0.03648228,0.03805287,2.783751,6,6
STAR,-0.0001729888,1237648702992023642,17.84852,18.10044,17.85622,17.89004,1.233878,0.6316605,1.429377,-4.356333,-5.578906,-5.574084,-0.1737158,-0.01049191,3.064046,6,6
STAR,0.0005796077,1237648720137290090,19.81824,20.1581,19.81903,19.88714,1.098179,0.5895391,1.360019,-0.9507135,-1.179859,-1.179838,-0.09838939,-0.05557907,2.696239,6,6
STAR,0.0002224427,1237648720138928617,20.27962,20.64621,20.27885,20.36599,1.340579,0.66289,1.375699,-0.06694802,-0.1508821,-0.1582784,-0.08695672,-0.06471952,3.485202,6,6
STAR,-0.0003686208,1237648705131709064,21.04343,21.19436,21.04746,21.14404,0.9731359,0.495977,1.137126,-0.3303913,-0.4748476,-0.474729,0.01378271,0.07970364,1.819576,6,6
STAR,0.0002190524,1237648705131774037,16.68781,17.00286,16.69639,16.74148,1.047841,0.5427918,1.183088,-12.74824,-14.80139,-14.74086,-0.08215757,0.03312088,2.16284,6,6
STAR,3.081707E-05,1237648720144105598,14.75661,15.08029,14.75938,14.80712,1.151524,0.5937153,1.297376,-149.4667,-152.4981,-152.2496,-0.1315685,-0.0845989,2.711925,6,6
STAR,-4.175433E-05,1237648720175104130,15.91511,16.21797,15.91333,15.95044,1.342255,0.6895896,1.469355,-52.94216,-53.07324,-52.94584,-0.08302568,-0.05906929,3.860779,6,6
STAR,-8.698012E-05,1237648720144236557,14.94616,15.27189,14.9436,14.99448,1.172616,0.6026594,1.321401,-175.9324,-179.2682,-179.0374,-0.1209498,-0.1002064,2.761013,6,6
STAR,3.240842E-05,1237648720178513423,21.9129,22.31855,21.94535,22.14565,1.416999,0.5941424,1.194579,-1.868352,-2.499733,-2.499878,0.01512248,0.1340244,3.104257,6,6
STAR,0.000560209,1237648702971379824,17.79861,18.13853,17.80878,17.84455,1.237592,0.6306815,1.431736,-2.178087,-2.798192,-2.796996,-0.1111374,-0.008793215,2.948486,6,6
STAR,0.0005776004,1237648702971183273,18.78218,19.14429,18.79335,18.86707,1.242681,0.625163,1.361088,-0.1399805,-0.2602457,-0.2602316,-0.01802537,0.01513313,2.917405,6,6
STAR,-4.208675E-05,1237648704057638919,15.93451,16.2589,15.94173,15.99607,1.03934,0.5391458,1.169239,-30.15177,-31.7034,-31.85089,-0.01553447,-0.02396033,2.163247,6,6
STAR,0.0002232301,1237648720669638734,16.7462,17.06903,16.74908,16.80446,1.08083,0.5622787,1.205374,-2.099332,-3.380731,-3.35829,0.06906202,-0.102356,2.390818,6,6
STAR,-5.854348E-06,1237648720148889826,17.74093,18.0815,17.75849,17.79961,1.22571,0.6243604,1.380515,-0.6881459,-0.932219,-1.0256,-0.1202157,-0.08477861,2.98534,6,6
STAR,0.000572313,1237648720150463195,21.44344,21.81676,21.44863,21.65806,1.109492,0.5353194,0.9396662,-0.1667642,-0.3076738,-0.3118556,-0.1894926,0.05617544,2.73539,6,6
STAR,0.0005775633,1237648720694804528,17.68323,18.00896,17.68248,17.72718,1.159679,0.6054245,1.353646,-74.37248,-76.66748,-76.97007,-0.0550179,-0.04318449,2.752281,6,6
STAR,0.0002180969,1237648720694870076,16.20665,16.5238,16.20071,16.24582,1.179389,0.6069882,1.320671,-10.75416,-8.561432,-8.547477,-0.09528255,-0.0680372,2.837481,6,6
STAR,-8.53045E-05,1237646707424954128,19.99812,20.40413,20.00355,20.05895,1.818664,0.8673035,2.025951,-0.5592659,-0.8104303,-0.8114928,-0.0010521,-0.08183797,5.309337,6,6
STAR,0.0005897399,1237648720152428979,21.02182,21.3727,21.02597,21.0751,1.272642,0.6419526,1.455849,-0.1178262,-0.2184174,-0.2182628,-0.1042508,0.01639183,3.22055,6,6
STAR,-0.0001198434,1237648720695197762,16.01498,16.33769,16.01481,16.06688,1.17236,0.6075537,1.306746,-5.56579,-6.904851,-7.620833,-0.02917314,-0.07498741,2.865831,6,6
STAR,0.0005866832,1237648720695197787,17.83858,18.18833,17.85726,17.91783,1.181616,0.5981782,1.30958,-4.737358,-5.298569,-5.297051,-0.07982837,-0.04914213,2.700382,6,6
STAR,0.0005928424,1237648720153870389,17.44004,17.74898,17.455,17.50044,1.15063,0.5940278,1.284758,-3.075381,-4.877168,-4.797529,-0.1375607,-0.08414146,2.765731,6,6
STAR,0.0005650073,1237648720695525729,20.26197,20.58524,20.25458,20.32517,1.177286,0.6042175,1.241823,-0.01674365,-0.03434611,-0.03433397,-0.06627479,-0.0781177,2.993167,6,6
STAR,0.0001300509,1237648720154001436,16.65859,16.97346,16.64257,16.6917,1.205934,0.6182638,1.344675,-7.842737,-4.298069,-4.330283,-0.141262,-0.06996549,2.977267,6,6
STAR,0.0005634038,1237648720695656576,18.27478,18.59526,18.27198,18.32236,1.162952,0.598446,1.295952,-0.130243,-0.1320505,-0.131881,-0.08268823,-0.04624649,2.784725,6,6
STAR,0.0002168179,1237646587713946073,17.66917,17.98726,17.67256,17.72589,1.044208,0.5400243,1.155484,-0.3963751,-0.8951005,-0.8955759,-0.1599818,-0.0635314,2.14145,6,6
STAR,0.0001327532,1237648720672850636,21.15908,21.55725,21.16194,21.32752,0.9789823,0.5182488,1.085575,-0.823508,-1.182001,-1.182475,-0.1107822,-0.1129056,2.372055,6,6
STAR,-0.000975259,1237648720673309189,20.66628,20.98167,20.65114,20.70607,1.219883,0.5992324,1.262313,-0.2175687,-0.3638672,-0.3638914,0.1217797,-0.05813849,2.771145,6,6
STAR,-8.545339E-05,1237648720158064926,17.02353,17.35235,17.03066,17.07927,1.15903,0.5979058,1.314315,-7.942832,-7.546552,-7.550854,-0.1814433,-0.09723026,2.741608,6,6
STAR,0.0001332613,1237648720158261338,17.61472,17.93147,17.60752,17.65526,1.205328,0.6192964,1.331582,-2.710247,-2.291919,-2.291988,-0.1583657,-0.09430093,3.040009,6,6
STAR,7.718784E-05,1237648705651081331,17.4257,17.76165,17.40283,17.42936,1.693224,0.8620206,1.921224,-64.37572,-41.07218,-39.46466,-0.07027407,0.01063574,5.854965,6,6
STAR,-4.778265E-06,1237648720696574007,16.2437,16.57953,16.25704,16.31211,1.188698,0.6134718,1.318474,-11.70615,-14.99585,-15.05503,-0.05616937,-0.08157485,2.943305,6,6
STAR,-4.178768E-05,1237646586639614786,20.41804,20.76197,20.42132,20.49586,1.016577,0.5351001,1.287755,-0.03854984,-0.07696208,-0.07698652,-0.03473869,-0.07952719,2.009828,6,6
STAR,0.0002206715,1237646586637452603,20.57574,20.97313,20.59139,20.72413,1.010028,0.5107673,1.088879,-0.07159007,-0.1596954,-0.1589238,-0.1503744,-0.01014158,1.886171,6,6
STAR,0.0005699766,1237648720676389237,19.98678,20.36633,19.98308,20.10856,1.549908,0.789944,1.523278,-0.008423518,-0.01778621,-0.01777694,-0.007042306,0.04920823,5.281443,6,6
STAR,0.0001313704,1237648720159572220,20.06403,20.40131,20.06928,20.14254,1.192508,0.6171073,1.314242,-0.9343234,-1.337006,-1.3374,-0.1611678,-0.1043052,3.059704,6,6
STAR,0.0005849226,1237648705652457601,18.46749,18.82381,18.4548,18.50014,1.750244,0.8909045,1.912122,-0.4937631,-0.1574665,-0.153081,-0.1938237,0.0373604,6.4822,6,6
STAR,0.0005762589,1237648704595558422,16.94358,17.25999,16.94813,17.00187,0.9835688,0.5115778,1.103114,-3.023459,-2.761093,-2.750414,-0.04445726,0.002852553,1.788851,6,6
STAR,0.0002184788,1237648720161669243,18.61224,18.95354,18.6134,18.67435,1.365592,0.7090665,1.497481,-44.22746,-37.59324,-38.30979,-0.07662778,-0.2030738,4.195731,6,6
STAR,-8.675647E-05,1237648720162652200,18.48449,18.80382,18.47232,18.51086,1.348989,0.6957114,1.492228,-0.7895509,-0.6526188,-0.6472693,-0.06918588,-0.07647168,3.816666,6,6
STAR,-4.167762E-06,1237648705657241785,18.10644,18.4223,18.10373,18.14227,1.354207,0.6971128,1.50229,-0.9908262,-1.000558,-1.000844,-0.2744088,-0.00513202,4.032902,6,6
STAR,0.000581201,1237648720157999345,18.45821,18.7795,18.44864,18.49245,1.177393,0.6102517,1.378909,-0.1701097,-0.212491,-0.2071958,-0.1202921,-0.06229932,2.836758,6,6
STAR,0.0005755108,1237648720680386686,17.38707,17.71841,17.38364,17.42909,1.207952,0.6197986,1.384209,-5.234179,-6.165752,-6.937336,0.02353458,-0.04939168,2.902213,6,6
STAR,3.072888E-05,1237648720680386893,19.54988,19.87019,19.53937,18.97317,8.989015,1.282925,10.19895,-8.387879,-9.185068,-9.172948,-0.003730745,-0.04313214,2.868142,6,6
STAR,0.0005807569,1237648720680649142,21.38366,21.70862,21.33354,21.41427,1.347532,0.6399401,1.417931,-0.001165969,-0.001324446,-0.001349444,0.1810088,-0.1098938,3.208298,6,6
STAR,0.0005639532,1237648720165208157,18.45048,18.77421,18.43303,18.46557,1.440209,0.7231551,1.591439,-0.5033023,-0.1134609,-0.1146966,-0.04522769,-0.0719776,4.102066,6,6
STAR,0.0005734783,1237648720683139596,21.01886,21.34291,20.96251,21.06992,1.265318,0.6349162,1.279509,-0.03395461,-0.03197388,-0.03318864,0.02411223,-0.246765,3.472437,6,6
STAR,-0.0001211697,1237648705662746655,16.73601,17.06278,16.72566,16.76855,1.425511,0.7287219,1.574455,-3.37235,-1.391231,-1.376904,-0.133683,0.0148763,4.267752,6,6
STAR,3.106655E-05,1237648705667793109,18.63475,18.95516,18.63248,18.68235,1.323291,0.6798003,1.423534,-3.624936,-4.700607,-4.843746,-0.05605767,-0.02062604,3.683059,6,6
STAR,0.0002208613,1237648720685826188,16.55118,16.89977,16.57051,16.62804,1.188506,0.61015,1.332846,-12.50805,-14.96515,-14.94511,-0.01972575,-0.06592755,2.822684,6,6
STAR,-0.000119784,1237648720691134577,16.10909,16.44599,16.11444,16.16348,1.193748,0.6134033,1.353476,-58.53696,-54.81989,-54.94166,-0.05530629,-0.07436702,2.870001,6,6
STAR,-0.0002515521,1237648720132244497,20.04036,20.34997,20.02279,20.07107,1.238672,0.5916359,1.297224,-0.003732873,-0.005790576,-0.004264683,-0.07247597,-0.1251895,2.590671,6,6
STAR,-8.655031E-05,1237648721205658640,19.77184,20.11614,19.76023,19.83481,1.239375,0.6465952,1.414576,-0.2042816,-0.2447538,-0.2446845,-0.02674679,0.008252929,3.207213,6,6
STAR,0.0001319833,1237648720133751391,19.11003,18.62891,19.11375,19.09325,1.239448,0.592258,1.550141,-7.468415,-8.005304,-8.008674,-0.1162474,-0.07111983,2.303053,6,6
STAR,3.11246E-05,1237648720143908944,17.0374,17.37323,17.03349,17.08845,1.230739,0.628666,1.387677,-0.3524213,-0.3112659,-0.3144441,-0.1548855,-0.1245432,3.048322,6,6
STAR,7.644324E-05,1237648705131446471,16.65829,16.96954,16.66766,16.71484,1.010995,0.521169,1.121156,-35.70859,-39.33231,-39.47783,-0.072377,0.0586297,2.060038,6,6
STAR,-8.651458E-05,1237648705131773955,16.55735,16.87277,16.5665,16.61896,1.037794,0.5402746,1.14599,-1.810054,-3.238737,-3.235572,-0.09706362,-0.007736942,2.240777,6,6
STAR,7.643085E-05,1237648705135903047,19.04302,19.3551,19.04853,19.11451,1.278118,0.6460343,1.271327,-0.87904,-1.201529,-1.20233,-0.1599029,0.006672238,3.560401,6,6
STAR,7.697922E-05,1237648704585794315,21.41847,21.68599,21.33419,21.35166,1.283738,0.6487194,1.508036,-0.7574877,-0.8605255,-0.8662758,-0.09113864,0.04032601,3.172631,6,6
STAR,0.0005787901,1237648720147513427,17.4284,17.7438,17.42005,17.46615,1.19732,0.6126502,1.32258,-0.3863948,-0.2269341,-0.2427587,-0.09157936,-0.1102119,2.917679,6,6
STAR,-0.0001218188,1237648720148693175,18.19042,18.51841,18.19896,18.24046,1.186814,0.6015635,1.317461,-1.291026,-1.532817,-1.53953,-0.07365786,-0.02604762,2.771652,6,6
STAR,-4.135425E-05,1237648720694542355,16.13857,16.46598,16.131,16.18497,1.221201,0.6288319,1.363077,-29.41269,-31.78559,-31.64257,-0.05966911,-0.09863542,3.080477,6,6
STAR,0.0001493801,1237645942904586466,18.48558,18.80639,18.49008,18.5521,0.9877319,0.5139416,1.110023,-1.945393,-2.392561,-2.38896,-0.18712,-0.07015365,2.049946,6,6
STAR,0.0006135278,1237645942906028116,14.48823,14.80156,14.49014,14.53744,1.06302,0.5534117,1.192658,-521.127,-519.194,-520.9114,-0.1992254,-0.06701433,2.334074,6,6
STAR,-0.0003783596,1237645942906093728,18.7239,19.05443,18.73617,18.78866,1.058441,0.5364337,1.200273,-0.07208885,-0.1746155,-0.1751228,-0.2093387,-0.04629662,2.15067,6,6
STAR,-0.0001804617,1237648704040272023,17.64853,18.09693,17.63326,17.68381,2.081819,1.020177,2.427681,-2.495412,-1.098895,-1.100373,-0.01895721,-0.0258323,7.393778,6,6
STAR,0.0006309568,1237648704040271938,17.30535,17.74782,17.26243,17.30344,2.16122,1.054963,2.511875,-57.74031,-16.11365,-14.91498,-0.03137578,0.008556195,7.771719,6,6
STAR,-0.0001817699,1237648703524438069,15.22618,15.54946,15.23067,15.28764,1.076551,0.5577285,1.206492,-20.38231,-22.504,-22.34624,-0.1788658,-0.04359839,2.398872,6,6
STAR,-0.0001820247,1237648703521948223,21.1508,21.45855,21.12134,21.21774,1.176246,0.5160757,1.110018,-0.08286586,-0.1245395,-0.1202563,0.009174362,-0.1894689,2.039931,6,6
STAR,0.0004100229,1237648703521947963,19.02366,19.34266,19.0253,19.0798,1.028458,0.5272195,1.147963,-0.02895062,-0.05990102,-0.059962,-0.04519854,-0.05209203,2.105607,6,6
STAR,-0.0003784914,1237648703521882888,20.60453,20.88768,20.55253,20.62784,1.012714,0.5475477,1.159559,-0.1793836,-0.0858788,-0.08585137,-0.07055896,-0.132027,2.399513,6,6
STAR,0.0001494094,1237648703520899480,17.06501,17.39106,17.07826,17.13059,1.037871,0.5334472,1.170608,-0.6725141,-1.748927,-1.700137,-0.06872155,-0.07163725,2.085891,6,6
STAR,-0.0005318578,1237648703520768133,16.24884,16.5823,16.25135,16.3126,1.061473,0.5448908,1.203829,-0.6259201,-1.579135,-1.665756,-0.02334313,-0.03352962,2.143653,6,6
STAR,-0.0003764707,1237648703519195487,19.95919,20.31035,19.96,20.06882,1.04855,0.5310997,1.059106,-0.4572038,-0.6954587,-0.6952513,0.01497304,0.04479507,2.321903,6,6
STAR,-7.693981E-05,1237648703519129833,19.77555,20.10056,19.79318,19.91858,1.085469,0.5470865,1.096862,-0.04553765,-0.1088957,-0.1088232,0.008109634,-0.06856058,2.4075,6,6
STAR,0.0004068406,1237648703519064074,17.89192,18.25074,17.89441,17.95989,1.244125,0.6303457,1.396165,-1.106596,-1.485792,-1.480129,0.004423788,-0.04693656,2.951578,6,6
STAR,-0.0005380892,1237648703518867647,18.83749,19.15187,18.81079,18.86018,1.229229,0.6260594,1.378273,-1.355657,-0.5236398,-0.5273113,-0.01750207,-0.04539926,2.987711,6,6
STAR,-3.944879E-05,1237648703518081439,21.22995,21.58508,21.12324,21.27277,1.851797,0.8989406,1.717139,-0.4446433,-0.4269899,-0.4066236,0.07079278,-0.1114483,6.892649,6,6
STAR,4.526553E-05,1237648704040337509,18.46655,18.89727,18.44992,18.48093,2.123504,1.052315,2.483152,-0.9260153,-0.2781901,-0.2690858,0.000926311,0.04067613,7.763935,6,6
STAR,0.0006344175,1237648703517294748,19.76386,20.12426,19.72951,19.81815,1.474142,0.7286405,1.551178,-0.6645358,-0.1445589,-0.1698419,-0.07792288,-0.08811064,4.238071,6,6
STAR,0.0006305937,1237648703514739157,20.64301,21.00018,20.63555,20.75098,1.224042,0.5676456,1.173923,-0.2883163,-0.4265488,-0.4244951,0.03727715,-0.1565244,2.44479,6,6
STAR,9.347162E-05,1237648703513101303,21.46221,21.82603,21.48717,21.39814,2.498654,0.6522402,2.179859,-0.1180411,-0.2186553,-0.2187395,-0.01955805,0.09615684,2.170873,6,6
STAR,0.0001474241,1237648703510872080,16.65985,17.03326,16.67372,16.7277,1.417299,0.7086049,1.604883,-4.463622,-7.258629,-7.261414,0.008847473,-0.03383752,3.758241,6,6
STAR,-0.000183308,1237648703510216798,16.5301,16.89857,16.53647,16.57948,1.440756,0.7184631,1.636914,-16.65215,-14.04177,-14.04761,0.001327514,-0.04830742,3.84534,6,6
STAR,0.0006293213,1237648703509954914,20.0526,20.40797,20.0508,20.17819,1.245503,0.6126558,1.195273,-8.291957,-9.400455,-9.405151,-0.05401962,-0.01432266,3.274782,6,6
STAR,0.0006071268,1237648703508185165,18.7906,19.12906,18.78125,18.82924,1.264169,0.6381875,1.435899,-0.006682838,-0.004264601,-0.004263664,-0.07333641,-0.009493233,3.031128,6,6
STAR,-7.595521E-05,1237648703506284567,14.69485,15.05842,14.69869,14.75359,1.367436,0.6917471,1.55391,-312.7486,-316.0791,-316.3952,-0.06237026,-0.03082785,3.59465,6,6
STAR,-3.949811E-05,1237648703505956867,16.09548,16.44309,16.07656,16.13005,1.395391,0.7071126,1.579371,-25.12861,-11.53849,-11.5411,-0.06835525,-0.07134937,3.868125,6,6
STAR,0.0006273887,1237648703505760585,20.49081,20.86158,20.45961,20.48904,1.567283,0.7619302,1.94488,-0.8743508,-0.8869554,-0.8990906,-0.1897827,-0.08633829,3.985969,6,6
STAR,0.0006007709,1237648703505432626,17.08192,17.46455,17.0695,17.12442,1.615693,0.8038547,1.818884,-5.204263,-1.367044,-1.347927,-0.08295873,0.004437131,4.890459,6,6
STAR,-1.079323E-05,1237648703505236078,16.9149,17.27953,16.87499,16.91402,1.626384,0.8078727,1.894637,-163.9755,-86.39529,-82.58968,-0.04513222,-0.0206736,4.795649,6,6
STAR,-4.024949E-05,1237648703504908383,18.22731,18.62149,18.24194,18.30318,1.531062,0.780064,1.769786,-13.80471,-15.1206,-15.12492,-0.0826617,-0.02837905,4.540018,6,6
STAR,-0.0001808239,1237648703504908338,16.80172,17.17714,16.79162,16.83415,1.605026,0.8055058,1.846999,-14.29931,-9.854693,-9.852919,-0.0493096,0.03121315,4.844775,6,6
STAR,0.0001518938,1237648703504580717,18.70877,19.09133,18.70849,18.7724,1.516349,0.7614146,1.688152,-0.7772025,-0.8107982,-0.8091843,-0.07481932,0.004095796,4.398127,6,6
STAR,-0.000181528,1237648703504449644,18.82846,19.22071,18.82095,18.88787,1.621826,0.8230278,1.833032,-0.1846278,-0.2194587,-0.2193619,-0.09397049,0.0003905175,5.204925,6,6
STAR,0.0004130721,1237648703503597720,18.10521,18.50446,18.11511,18.18217,1.513054,0.7521568,1.70996,-1.867461,-2.35494,-2.357406,0.02227088,-0.009963884,4.194196,6,6
STAR,0.000396252,1237648703503532480,20.77607,21.11665,20.79864,21.0802,1.560458,0.7921187,1.409003,-0.168848,-0.2855386,-0.2854421,-0.001245923,0.09255648,6.314396,6,6
STAR,-7.602071E-05,1237648703503466700,18.06109,18.49391,18.08104,18.10369,1.97378,0.9765154,2.332231,-0.4704338,-0.7198098,-0.7054496,0.0004404316,0.007069012,6.79034,6,6
STAR,-0.0003767067,1237648703503401150,18.47849,18.92242,18.44472,18.45999,2.330402,1.13872,2.782627,-0.3023045,-0.0005342985,-0.0003781494,-0.03822079,-0.03295426,8.729299,6,6
STAR,-3.867604E-05,1237648703503269978,18.01018,18.44144,18.01027,18.06068,1.881692,0.9232327,2.162246,-0.4732402,-0.6301743,-0.5644671,0.01179094,-0.006302842,6.08577,6,6
STAR,0.00014957,1237648702984618211,19.46696,19.82618,19.48401,19.54741,1.090352,0.576552,1.389483,-0.5946873,-0.85627,-0.8563334,-0.1017488,-0.04756833,2.334162,6,6
STAR,-0.000537751,1237648702984159410,17.30526,17.62286,17.30731,17.35543,1.135375,0.5851421,1.256947,-0.8415797,-1.05108,-1.056759,-0.01456423,0.03458748,2.681114,6,6
STAR,-7.498087E-05,1237648702984093928,18.01192,18.33245,18.00785,18.0588,1.089123,0.5623283,1.24623,-0.1432988,-0.1061297,-0.1059419,-0.1023496,-0.02990629,2.346919,6,6
STAR,-0.0002486127,1237648702983569482,15.59132,15.93104,15.58788,15.64248,1.258231,0.642159,1.408004,-40.0206,-41.31152,-41.32528,-0.0113086,-0.02644969,3.154453,6,6
STAR,-0.0002460138,1237648702983373014,17.49037,17.82287,17.49335,17.54482,1.137284,0.5832953,1.291955,-0.04547235,-0.09162347,-0.09351162,0.003596988,-0.006134884,2.507187,6,6
STAR,0.0003961637,1237648702982980171,20.76522,21.12622,20.77249,20.92254,1.144521,0.5528007,1.068301,-0.02796928,-0.06409235,-0.06580734,0.08880181,-0.00894564,2.601389,6,6
STAR,0.0001508594,1237648702982783113,17.42185,17.71043,17.38045,17.42026,1.168117,0.5960363,1.314447,-50.74374,-10.72601,-10.24298,0.09377841,-0.007824772,2.684603,6,6
STAR,-3.942713E-05,1237648702981997135,21.70369,21.93381,21.71595,21.76495,1.44359,0.6073396,1.411724,-0.0009335632,-0.0038403,-0.003841552,0.1962358,-0.06653327,2.309944,6,6
