#class,z,objid,psfMag_r,fiberMag_r,modelMag_r,petroMag_r,petroRad_r,petroR50_r,petroR90_r,lnLStar_r,lnLExp_r,lnLDeV_r,mE1_r,mE2_r,mRrCc_r,type_r,type
# 10A  ,E,K    ,E       ,E         ,E         ,E         ,E         ,E         ,E         ,E        ,E       ,E       ,E    ,E    ,E      ,I     ,I
GALAXY,0.02981942,1237656240622600564,19.49735,18.69959,16.90634,16.88149,6.146536,2.903302,7.053527,-14329.02,-89.64248,-1370.106,-0.2615208,-0.1846005,50.86613,3,3
GALAXY,0.04425014,1237657069549912404,19.96403,19.44352,18.39707,18.40005,3.145524,1.587604,3.832984,-2439.017,-12.53763,-220.7658,-0.1209114,-0.7898695,24.34275,3,3
GALAXY,0.04370636,1237657069549912409,19.74747,19.2204,17.88395,17.78541,4.95692,2.262451,5.387313,-3739.757,-57.82601,-115.251,0.008926935,0.07824327,24.13553,3,3
GALAXY,0.04409285,1237655470210875596,18.74307,18.75182,17.50832,17.4425,4.490518,2.104065,5.36105,-6550.667,-59.68175,-292.8481,-0.3728866,-0.04459568,27.51322,3,3
GALAXY,0.04373816,1237655550207459750,17.62166,17.63,16.20815,16.31535,5.136636,2.251692,6.691515,-17541.84,-2411.777,-76.6376,-0.2739785,-0.01389563,14.71425,3,3
GALAXY,0.04376705,1237657070091699065,20.75179,20.28561,19.00163,19.25514,3.513024,1.519028,4.278907,-359.0251,-5.919315,-3.79203,-0.3274609,0.05474434,10.5974,3,3
GALAXY,0.04390781,1237656242242191504,19.51786,19.27711,17.88538,17.79864,5.003125,2.344633,5.91712,-4704.429,-77.81504,-239.9518,-0.1312897,0.2410375,28.83842,3,3
GALAXY,0.04403961,1237656242242191510,17.13527,16.95263,14.60829,14.78688,11.2673,5.05479,15.5167,-81452.41,-13341.19,-569.3643,0.1961593,0.0002080253,32.13981,3,3
GALAXY,0.04399521,1237656242779127917,19.0313,18.86096,17.63919,17.57805,4.375885,2.030628,5.442526,-6882.254,-84.45695,-217.7878,-0.1460492,0.5342179,24.64659,3,3
GALAXY,0.04427855,1237657070091960544,17.17051,16.74388,15.14866,15.24775,6.731701,2.73558,9.185871,-50954.99,-10589.76,-285.6797,0.1524537,-0.08244833,10.26701,3,3
GALAXY,0.05593303,1237655691941904663,18.94483,18.69915,17.11814,17.34203,5.071162,2.210792,6.065104,-6702.682,-425.3712,-141.2157,0.1066829,-0.1253906,18.03176,3,3
GALAXY,0.02928577,1237657117875372196,19.73007,19.32808,16.95647,16.92374,11.62128,5.185896,13.31255,-7454.252,-196.5888,-728.6634,0.1481984,-0.9107625,277.0006,3,3
GALAXY,0.02897538,1237655473430135063,17.69967,17.89292,17.14624,17.19451,2.537902,1.229694,3.093901,-4566.462,-465.0427,-105.8282,-0.06106446,-0.1679429,9.32174,3,3
GALAXY,0.02923788,1237656530529550643,18.3649,18.19507,15.3574,15.38182,11.44527,6.028414,11.52987,-46470.32,-2235.735,-6128.342,-0.1065938,0.01009501,264.8469,3,3
GALAXY,0.05604237,1237657118948131011,18.59467,18.24041,16.49491,16.48307,6.891232,3.052977,7.689825,-19886.14,-424.0089,-2387.278,-0.3011273,0.8568928,98.89509,3,3
GALAXY,0.02929578,1237657189814829739,20.44201,19.60694,18.37889,18.21875,4.856983,2.124837,6.197205,-1248.883,-8.148996,-50.8726,-0.1956247,-0.2026858,21.83073,3,3
GALAXY,0.04400323,1237657586561908975,20.63952,19.89455,18.5696,18.48606,4.968886,2.255381,6.76064,-1650.332,-6.410373,-60.58717,0.3217745,-0.7730939,38.44158,3,3
GALAXY,0.05640272,1237657189833900228,19.99092,19.88496,19.39546,19.33781,1.790454,0.867937,2.208213,-295.9415,-3.691973,-3.940527,-0.0002777038,0.2433888,5.092517,3,3
GALAXY,0.05644801,1237656539121909910,18.78163,18.97132,17.8253,17.75442,4.323712,1.999978,4.975336,-2469.84,-44.85421,-91.98953,0.1303296,0.06107394,24.57786,3,3
GALAXY,0.05633418,1237656567038149018,17.44396,16.98185,14.92208,15.0703,9.638867,4.058263,11.34629,-58662.63,-7629.975,-1739.999,0.5764757,-0.06203088,26.20837,3,3
GALAXY,0.05617126,1237655742404755584,18.95602,18.91813,17.051,17.07803,7.561455,3.298274,8.342285,-9174.138,-126.4131,-591.376,-0.8587561,0.2283459,117.7971,3,3
GALAXY,0.04443099,1237655498134782046,17.56123,17.4075,15.77671,15.76976,5.429217,2.630913,5.62579,-39232.14,-1049.573,-4577.695,0.01527784,0.1100924,42.82516,3,3
GALAXY,0.02944927,1237655498667720844,18.42986,18.42807,17.30368,17.45733,3.410599,1.54952,3.895802,-4969.882,-249.8009,-54.11674,-0.09031969,-0.04147938,12.13474,3,3
GALAXY,0.04432017,1237657400807588113,20.24245,19.95165,17.66385,17.69505,9.563274,3.884756,8.234418,-1918.407,-0.6316158,-112.0877,-0.294751,0.130942,100.4788,3,3
GALAXY,0.05636643,1237657590857531432,18.35546,18.44997,17.37453,17.4914,3.462085,1.555132,4.03408,-5049.06,-120.5334,-113.1821,-0.4251165,0.4827276,17.39404,3,3
GALAXY,0.05631748,1237657590857531498,17.23173,17.18043,16.77066,16.82834,2.172124,1.040606,2.02178,-5035.25,-71.5723,-679.0882,0.005568743,-0.06220136,9.110617,3,3
GALAXY,0.0564253,1237655744551977146,18.72868,18.83345,17.5205,17.72743,3.870222,1.805353,4.519309,-3748.504,-75.35531,-56.7691,-0.3470044,0.4206594,21.54281,3,3
GALAXY,0.04365312,1237657069547618471,18.80663,18.03203,16.26965,16.26443,5.564278,2.720768,6.164887,-19457.08,-97.04328,-2686.625,0.423899,-0.1446276,54.80289,3,3
GALAXY,0.04409184,1237657069549387975,18.84561,18.64117,17.52629,17.72138,3.102105,1.40531,3.895822,-4423.898,-153.2127,-56.83208,-0.02851823,0.549395,11.89242,3,3
GALAXY,0.04445058,1237655744555188438,17.43523,17.37216,14.99435,15.19533,11.47801,4.803387,14.53525,-56396.94,-7063.526,-2339.352,0.3071038,-0.1932343,51.99055,3,3
GALAXY,0.04429827,1237655744556564642,18.76262,18.86585,16.98374,16.85795,8.958346,3.772071,9.250036,-10212.5,-276.5576,-402.2268,0.1573335,0.5955511,69.90768,3,3
GALAXY,0.02913381,1237655746706014445,19.24152,19.1009,16.83635,16.82762,9.305461,4.314226,11.00125,-12153.86,-161.0974,-734.456,0.5625712,0.5390315,138.6167,3,3
GALAXY,0.05598917,1237657591394468061,19.04051,18.91118,17.41863,17.43018,5.415439,2.427678,6.199958,-6980.932,-39.40604,-411.8177,0.4872957,0.6422468,52.76734,3,3
GALAXY,0.05630398,1237657591394468096,18.04794,18.04859,16.71074,16.82966,4.810671,2.021993,5.64109,-10556.25,-1515.038,-127.1759,0.1728847,-0.08619862,11.93816,3,3
GALAXY,0.0439824,1237657069549846619,17.3832,17.01487,15.09923,15.24429,8.046247,3.562914,10.92268,-53291.98,-8667.911,-1114.453,-0.0376676,0.1972883,12.78354,3,3
GALAXY,0.0437132,1237657069549912258,19.52596,19.06415,17.49044,17.76235,4.506885,2.058486,6.027709,-3982.017,-105.1766,-50.82643,-0.3489546,0.4393529,18.77804,3,3
GALAXY,0.0442937,1237657069549912280,17.57563,17.32672,16.09317,16.2091,4.062803,1.765753,5.349067,-22082.28,-3771.014,-133.3524,0.2225341,0.08050614,7.527243,3,3
GALAXY,0.04409007,1237657401873859114,19.52182,19.73608,17.29841,17.36439,10.42021,4.409902,8.273754,-3444.468,-46.34562,-242.4919,-0.1889819,-0.2673027,148.6395,3,3
GALAXY,0.04370629,1237656241168253195,16.71569,16.53885,14.90267,15.06531,5.712342,2.538265,7.389385,-63999.86,-8877.687,-1027.754,0.1950675,0.2935611,19.3311,3,3
GALAXY,0.05592153,1237657401878839584,19.97148,19.71398,17.59435,17.61082,8.416568,3.73981,9.609069,-2847.531,-20.39151,-208.1095,-0.6389598,0.5359859,132.4771,3,3
GALAXY,0.04434638,1237657069546897512,16.97678,16.72962,15.239,15.27898,7.527678,2.810435,9.312346,-47434.82,-13847.01,-1383.59,-0.04435525,-0.06782968,8.097712,3,3
GALAXY,0.02895559,1237657070091567239,17.2219,16.68322,14.56791,14.71745,9.706597,4.410933,12.25546,-79626.07,-14397.34,-2316.675,-0.1609471,0.07239154,14.07844,3,3
GALAXY,0.05614442,1237656241691230649,17.81872,17.8976,16.56896,16.55554,4.538688,2.131614,4.940669,-18479.16,-90.09306,-1613.023,-0.07293073,0.3120852,32.01945,3,3
GALAXY,0.04373045,1237655549668426413,19.26552,19.07791,16.45836,16.5429,10.32125,4.555984,9.803466,-11000.9,-102.8246,-1507.27,-0.2173875,0.6877011,220.0953,3,3
GALAXY,0.02898726,1237656241695884645,21.36781,20.31368,18.0267,18.06896,7.92414,3.71318,6.788937,-1045.179,-36.43616,-240.1848,0.008135592,0.4274773,120.728,3,3
GALAXY,0.04438803,1237655369282945215,16.89961,16.90502,14.78976,14.95628,9.033653,3.956692,11.02522,-60914.06,-5132.213,-3524.188,-0.1888311,-0.5694848,61.62021,3,3
GALAXY,0.02956763,1237657070091567422,20.94823,20.01146,17.46351,17.51525,10.05346,4.51139,10.32568,-446.3197,-0.003681574,-56.84389,-0.3904831,-0.7078784,206.7164,3,3
GALAXY,0.04377346,1237657070091632830,17.47607,16.82169,14.13643,14.25466,20.34698,8.281574,25.24335,-95809.79,-20792.49,-892.3228,-0.2094634,-0.03844337,29.53524,3,3
GALAXY,0.05595775,1237656971301945505,19.4348,18.72041,16.65328,16.64619,7.617723,3.476987,8.105001,-12546.12,-278.2944,-1072.319,-0.2288013,0.4962819,89.36315,3,3
GALAXY,0.04393222,1237655550741840333,18.17652,18.21568,17.2171,17.32598,3.146253,1.437176,3.809349,-4521.202,-243.7926,-21.22779,0.186011,-0.2311793,11.30958,3,3
GALAXY,0.04389976,1237655560403615938,16.17792,16.65002,14.36782,14.52062,11.85511,5.276916,15.82695,-60513.73,-12679.36,-774.881,0.1095834,0.1303775,43.97503,3,3
GALAXY,0.04420912,1237657070091698235,17.63537,17.17994,15.64617,15.84529,4.621305,2.146039,6.080394,-34933.14,-3573.152,-1391.894,-0.2167632,-0.2090315,14.02718,3,3
GALAXY,0.0440216,1237656242242060655,18.43127,18.15275,16.7393,16.92459,4.190712,1.939901,5.869618,-14030.28,-1242.244,-79.45097,-0.08361614,0.02201835,12.87505,3,3
GALAXY,0.04437907,1237657070091698440,19.58472,18.95396,17.92596,17.93102,3.253476,1.549327,3.539174,-3704.116,-0.4809501,-252.6634,-0.444277,0.05975859,17.36131,3,3
GALAXY,0.04437353,1237656242242126119,19.97006,19.62667,17.42631,17.71626,8.794647,3.811717,10.34277,-3286.806,-253.1828,-20.55159,0.1636542,0.08018465,30.88505,3,3
GALAXY,0.04372587,1237655369827156084,19.02702,19.09624,17.27264,17.52677,6.004562,2.739459,7.682944,-4486.782,-230.8611,-44.58517,-0.1357688,0.1815757,28.8026,3,3
GALAXY,0.02905631,1237657401879953741,17.57236,17.50792,15.2089,15.46595,9.757684,4.239031,10.89425,-43086.91,-3957.451,-1801.672,0.2744492,-0.2493837,47.57154,3,3
GALAXY,0.04434845,1237657070091960521,17.45938,17.00293,14.84663,15.00445,10.82027,4.536219,12.90713,-60747.21,-10492.08,-1309.415,0.08933264,0.2881983,14.17816,3,3
GALAXY,0.02906415,1237657401880018984,16.25504,16.22011,14.90275,15.04477,4.293771,1.940129,6.026204,-51036.82,-12337.62,-1033.804,-0.2455237,0.0006039934,12.2458,3,3
GALAXY,0.02980347,1237655691939938522,18.05525,17.62916,15.44784,15.68419,8.436508,3.742509,10.29249,-40966.68,-2496.045,-1763.18,0.5150312,-0.2720144,54.29818,3,3
GALAXY,0.04441146,1237656243307282801,18.79482,18.39072,17.55612,17.5139,2.750139,1.347395,3.351004,-8790.291,-100.1404,-547.9625,0.08917682,-0.1129045,11.56148,3,3
GALAXY,0.0438185,1237656243315933421,19.09391,18.79264,16.53268,16.51478,8.614951,4.032425,9.306399,-20492.14,-156.8893,-1389.937,-0.057597,0.1494105,94.90938,3,3
GALAXY,0.04417969,1237656243315998896,18.59659,18.36951,16.22479,16.54444,7.760569,3.373042,7.547297,-21063.63,-1635.839,-1595.474,0.2756363,-0.03359402,41.98506,3,3
GALAXY,0.04396693,1237657070092026098,22.03768,21.17749,18.59676,18.62116,9.810493,4.580949,8.929105,-233.8269,-1.23557,-13.56406,0.08075946,0.1492926,149.0602,3,3
GALAXY,0.04369821,1237657070092353624,20.11509,19.26627,17.53736,17.51556,6.400461,2.787995,6.911203,-2720.901,-7.278873,-202.0716,-0.4875046,0.293674,48.4795,3,3
GALAXY,0.05641844,1237657070620180571,19.37924,18.82675,17.36579,17.35715,5.438794,2.390966,6.10801,-6998.875,-90.14232,-649.2816,0.8515562,0.3339092,63.04804,3,3
GALAXY,0.02900218,1237657070628831386,19.75981,18.91657,17.49363,17.46447,4.888619,2.207244,5.137231,-4034.639,-60.94015,-557.2106,0.8308654,-0.1679472,47.34906,3,3
GALAXY,0.04368631,1237657070629290070,19.22974,18.53027,17.44283,17.39224,3.606581,1.700904,4.141879,-8019.237,-18.97771,-453.3984,-0.03941404,0.07077246,16.86821,3,3
GALAXY,0.02943031,1237656494027374928,18.42746,18.09582,16.51493,16.44904,6.562151,2.92207,7.440562,-19293.26,-812.704,-1154.469,0.7585682,-0.3610123,63.50737,3,3
GALAXY,0.02928832,1237656494029603034,16.84005,16.69452,15.37618,15.47867,4.681967,2.024944,6.022161,-38675.28,-7703.999,-416.6549,-0.04642937,-0.03947926,9.051173,3,3
GALAXY,0.02965179,1237657607498891457,18.34923,18.14335,16.87174,16.87925,4.172506,1.949974,4.285955,-15758.02,-32.46379,-1411.483,-0.06508819,0.1272723,26.33146,3,3
GALAXY,0.02930788,1237655472357441792,18.67942,18.45359,15.78521,15.79656,11.33274,5.287047,11.41807,-40925.84,-458.8973,-4085.493,-0.1329994,-0.1192084,158.8411,3,3
GALAXY,0.05609406,1237655499744870606,18.74667,18.62119,17.58487,17.47997,3.906813,1.784297,4.746381,-6170.144,-102.9749,-273.7878,-0.3140149,0.1542585,18.53432,3,3
GALAXY,0.04366679,1237657071694643368,19.43303,18.70165,15.8839,15.94581,10.84909,5.161408,10.83339,-26211.33,-499.8347,-4108.222,0.1301244,0.7096038,273.5898,3,3
GALAXY,0.05633373,1237657071694839883,18.76057,18.16368,16.83237,16.81888,4.265163,2.04645,4.522577,-16700.17,-112.8305,-1433.174,-0.05369291,-0.05869621,26.18463,3,3
GALAXY,0.04419659,1237656494578139225,17.18289,17.16437,15.88244,15.96155,4.762491,2.092737,6.924465,-23730.61,-7767.271,-1390.617,0.08751948,-0.01494885,7.800016,3,3
GALAXY,0.05644368,1237655692475302193,19.31267,18.94959,16.67939,16.72672,11.86442,4.696655,10.74832,-11925.84,-224.3006,-1058.842,-0.9536096,0.000560265,287.8191,3,3
GALAXY,0.04417887,1237657117870129447,18.21624,17.79898,15.66736,15.64587,8.705608,3.900216,8.510547,-44663.5,-1287.092,-3798.66,0.2149991,-0.127953,76.69642,3,3
GALAXY,0.04380233,1237656495646769706,19.5767,18.66836,17.42382,17.46258,3.545522,1.762349,3.507581,-6627.302,-67.89699,-1214.367,-0.04047819,-0.04332486,26.53447,3,3
GALAXY,0.02919081,1237657608037269754,18.4787,18.04636,15.34978,15.32113,12.2957,5.387445,12.86424,-48935.68,-686.7428,-5090.48,0.04404182,-0.02791742,144.9827,3,3
GALAXY,0.05609133,1237656496170599120,17.76161,17.64593,16.4961,16.58191,3.861334,1.681461,4.991951,-13871.1,-2284.925,-42.84744,-0.007146602,0.1512956,8.297675,3,3
GALAXY,0.05603083,1237655472361177562,18.2208,17.8532,16.28223,16.21625,6.310902,2.729978,6.93543,-32455.14,-1213.218,-1975.679,0.1387252,0.2900653,31.94147,3,3
GALAXY,0.05608343,1237655692476088601,18.14559,18.01508,16.66943,16.75173,5.102255,2.101151,6.486257,-11695.58,-1728.927,-72.6881,0.186364,-0.02808478,11.09811,3,3
GALAXY,0.0559765,1237655693011321065,18.18664,17.91653,16.37609,16.57355,5.095315,2.177471,6.408608,-18328.55,-863.9515,-837.3077,-0.2351536,0.5537355,25.89333,3,3
GALAXY,0.05638992,1237655499744870720,19.72822,19.49028,17.38573,17.44471,7.426367,3.436946,7.005287,-5506.601,-28.14863,-478.1095,-0.3538174,0.4661807,102.1459,3,3
GALAXY,0.0564114,1237655693011386573,19.75282,19.19344,17.22328,17.27082,5.70079,2.829725,5.875747,-6315.137,-71.22285,-1046.231,0.1989745,-0.3544331,71.4439,3,3
GALAXY,0.0294171,1237655499746115985,19.80996,19.50655,17.31787,17.23359,9.117757,4.341106,10.70988,-5336.37,-153.6353,-215.8276,-0.2798274,0.01723594,91.68854,3,3
GALAXY,0.05632622,1237657118409883896,18.33841,17.78906,15.39799,15.38215,8.739264,4.30702,9.993964,-52256.09,-625.95,-5965.723,-0.3459562,-0.0350541,121.2985,3,3
GALAXY,0.02896512,1237656528920248592,18.74173,18.67161,17.44682,17.55223,4.357379,1.782752,5.246271,-3631.331,-381.2726,-3.180899,0.1144049,0.03782667,10.20852,3,3
GALAXY,0.05612789,1237657610727522391,18.67666,18.88796,16.66325,16.72419,7.840594,3.661814,7.317037,-14606.73,-143.0776,-1506.426,0.03634712,-0.02154561,97.45264,3,3
GALAXY,0.02905433,1237656528920969465,18.21125,18.03852,16.47615,16.44331,5.803195,2.655753,6.91134,-18076.78,-226.6049,-1054.509,-0.7506658,-0.127797,49.83969,3,3
GALAXY,0.05640219,1237657610727588031,17.84218,17.88412,16.45423,16.60537,5.573698,2.363801,5.821934,-13717.2,-1686.512,-486.3975,-0.2337374,0.1939528,18.48731,3,3
GALAXY,0.02983187,1237656529993990372,18.69389,18.61842,17.25755,17.41252,4.297954,1.967904,5.519443,-4717.152,-478.5758,-23.9621,-0.04795663,0.1120203,12.67025,3,3
GALAXY,0.02920048,1237656530529485001,17.78367,17.71885,16.38873,16.34486,4.602864,2.188484,5.405773,-21571.66,-376.1376,-1563.251,0.3318484,0.4079591,32.02789,3,3
GALAXY,0.02895377,1237655473431249053,19.24266,19.00042,16.57166,16.59973,10.05682,4.579623,9.537394,-17731.86,-261.1901,-1667.461,0.4831128,-0.1215955,142.4998,3,3
GALAXY,0.05641401,1237657118947475690,19.98682,19.3577,17.40194,17.44391,6.034763,2.896058,6.183265,-5027.141,-17.63708,-629.5547,-0.03661758,0.4537161,69.58197,3,3
GALAXY,0.04394718,1237657584951427359,21.04582,20.38833,18.79745,18.777,5.455247,2.459543,5.821892,-571.0519,-0.1147261,-37.2408,0.3727765,-0.4478292,47.2292,3,3
GALAXY,0.05636318,1237657118948065538,19.7274,19.19923,17.64946,17.60684,5.692863,2.628053,6.341528,-4723.445,-54.70841,-321.5488,0.1768239,-0.2542579,43.20121,3,3
GALAXY,0.04406527,1237657612874350684,19.17952,19.21627,16.96714,17.23341,8.709208,3.905762,8.475115,-5883.926,-626.3301,-337.1393,-0.2698267,-0.09540427,52.18734,3,3
GALAXY,0.04421017,1237657586561908888,17.50064,17.47519,16.09013,16.04953,6.990982,2.880687,8.366663,-19897.41,-9103.228,-3421.605,-0.05000052,0.03602506,2.591667,3,3
GALAXY,0.04389091,1237657586561908889,19.08969,18.35715,15.7167,15.71854,9.385333,4.465002,9.826153,-40355.97,-1629.967,-6951.279,-0.2409234,-0.08742996,150.1883,3,3
GALAXY,0.02911958,1237656530529550677,16.97071,16.97711,15.16675,15.30045,7.933616,3.37365,10.07934,-45425.58,-9225.052,-452.7715,-0.07831415,0.00882492,17.00965,3,3
GALAXY,0.02914416,1237656530529550679,18.21766,18.2234,16.81599,16.35547,20.82616,6.83587,18.59967,-8799.452,-2765.497,-1521.172,0.0100634,0.174062,13.1274,3,3
GALAXY,0.02987406,1237656530531910116,18.10917,18.04738,16.56615,16.76896,4.682468,2.102295,5.973224,-11956.41,-858.2321,-109.0683,-0.01785446,-0.4377646,18.90264,3,3
GALAXY,0.02947037,1237655502424178861,16.59456,16.44919,14.96617,15.10222,5.554805,2.362332,7.597621,-56190.8,-13311.84,-1879.158,0.3445457,-0.01112907,10.37901,3,3
GALAXY,0.02923309,1237657189814043407,20.34689,19.84171,16.84169,17.25414,13.32205,6.107007,11.67766,-2409.99,-415.1136,-262.7888,-0.2804709,-0.07171615,205.2646,3,3
GALAXY,0.05630213,1237657627916370077,18.70861,18.17647,15.49517,15.48791,11.06163,5.280132,11.368,-42999.39,-562.2664,-5889.737,-0.06264617,-0.5109715,194.4453,3,3
GALAXY,0.04381077,1237657586562170978,20.23335,20.19406,19.71503,19.67894,1.713043,0.822732,2.03207,-148.0802,-0.3861873,-0.8835452,-0.1858017,0.02044458,4.444981,3,3
GALAXY,0.05645289,1237657189818696605,20.83563,20.27269,17.67214,18.22085,8.366023,3.693614,7.777781,-917.0169,-50.396,-28.654,0.07317414,-0.04128128,65.92638,3,3
GALAXY,0.02966756,1237657587098910878,19.43134,18.82656,17.67707,17.6646,3.620138,1.741457,3.960662,-6414.355,-19.47804,-511.8138,-0.07404085,-0.1206704,20.77069,3,3
GALAXY,0.02934617,1237656539123613877,18.9593,18.95361,17.15834,17.43704,5.80028,2.552118,7.042653,-4228.975,-133.7772,-99.73206,0.4206918,0.07766873,28.91654,3,3
GALAXY,0.04442153,1237657190368215319,20.94083,20.22481,18.61034,18.60568,5.131662,2.415122,5.162547,-716.9393,-3.367712,-62.52265,0.3543981,-0.05360311,42.70185,3,3
GALAXY,0.05591705,1237656539664220371,18.28684,18.22208,16.88296,16.8211,4.654899,2.252253,5.756582,-11275.52,-238.6984,-522.6333,-0.2652329,-0.09783787,28.71505,3,3
GALAXY,0.02929835,1237657628451405977,20.26247,19.64187,17.31288,17.38679,7.765877,3.703089,7.35772,-5594.276,-25.6985,-607.0465,0.3014989,0.1368731,107.8979,3,3
GALAXY,0.04441256,1237657190907510845,17.82582,17.52189,16.43566,16.56516,3.278679,1.438558,3.995907,-16765.35,-1503.612,-200.0294,0.08976084,0.339524,7.896866,3,3
GALAXY,0.0439622,1237657589242331223,18.30201,18.09772,16.37681,16.60704,6.059259,2.483568,6.833299,-16866.14,-1328.955,-669.9151,0.1198515,-0.2238267,22.84349,3,3
GALAXY,0.05636996,1237657190908428480,18.52269,18.21397,16.70732,16.8247,5.477062,2.41021,6.34084,-11457.99,-2230.943,-353.5761,0.07438403,-0.02847935,7.307548,3,3
GALAXY,0.05633467,1237656567038149225,17.53861,17.28546,15.83539,15.8482,6.227724,2.786449,8.494921,-27747.18,-7719.938,-1706.803,0.01874604,0.0892157,6.412675,3,3
GALAXY,0.05622608,1237656567038149824,19.3289,19.19588,18.48002,18.55574,2.182352,0.9813313,2.553551,-900.116,-60.57505,-1.888916,-0.03299959,0.04864259,4.766128,3,3
GALAXY,0.02984953,1237657190909083726,21.09488,19.38758,17.57421,17.58263,11.70009,5.499123,13.58756,-1513.705,-67.116,-175.9869,0.1658808,0.3392361,229.637,3,3
GALAXY,0.05606348,1237655742403182868,18.91244,18.78407,17.72515,17.74465,3.289617,1.62845,3.450439,-5107.49,-64.47611,-523.5344,0.07476638,0.1113904,20.50019,3,3
GALAXY,0.05641007,1237655742403838269,20.0963,19.97105,17.28984,17.83801,10.10828,4.266015,8.36444,-1894.546,-126.7503,-89.93874,-0.1125545,0.1080973,100.0218,3,3
GALAXY,0.05637913,1237657190910525598,20.09646,19.62507,18.37347,18.35233,4.320785,1.949498,5.043656,-2155.289,-9.698891,-123.268,-0.6416489,-0.553528,37.54147,3,3
GALAXY,0.05614671,1237657589778153539,18.57852,18.6391,17.39357,17.47769,4.417167,1.968894,6.099646,-4257.778,-569.1155,-14.40075,-0.3956297,0.2499678,13.44661,3,3
GALAXY,0.04401736,1237657629522198668,19.08097,18.82753,16.41093,16.42912,9.690617,4.662198,9.542123,-19517.63,-934.109,-2007.365,-0.3600897,0.2084826,157.2166,3,3
GALAXY,0.04365535,1237657191446675651,19.35368,18.75007,16.29542,16.33122,10.27224,4.542331,11.43491,-7885.203,-25.34796,-560.8164,0.4833823,-0.6576039,177.6608,3,3
GALAXY,0.0564562,1237656567046275418,19.75963,19.32837,17.91659,17.89698,4.78114,2.202594,5.197621,-3247.348,-3.39184,-186.8174,-0.3677372,-0.247494,32.56499,3,3
GALAXY,0.04419231,1237655742412357883,17.36255,17.43199,16.27625,16.34038,4.058602,1.805301,5.753695,-15664.31,-4007.333,-316.1694,-0.1424892,0.1958254,9.043599,3,3
GALAXY,0.04427926,1237657191980728400,17.03804,16.80998,15.45673,15.49555,6.152946,2.327721,7.653075,-40874.32,-11468.83,-614.1527,0.05046703,0.01496382,8.172222,3,3
GALAXY,0.04426149,1237656567048438139,20.44178,20.24493,19.57563,19.47588,2.625771,1.178142,3.170936,-243.6841,-6.154002,-6.975808,-0.1081092,0.4437594,8.85755,3,3
GALAXY,0.05539397,1237648720150069497,19.3194,18.95681,16.85766,16.85802,8.10748,3.722619,8.71115,-12886.14,-104.5805,-1093.389,-0.583346,0.4407169,115.1934,3,3
GALAXY,0.04335027,1237648720145350975,18.9358,18.79828,17.54738,17.48965,4.529823,2.08749,5.295069,-6388.705,-51.34246,-273.9617,-0.6195311,0.04411668,29.09512,3,3
GALAXY,0.04359543,1237648720144498823,19.52933,19.28278,17.63185,17.55173,6.325151,2.939463,6.908947,-4854.043,-160.4178,-219.1005,0.1314873,-0.1993729,42.22019,3,3
GALAXY,0.04287855,1237648705668579575,17.07562,17.02453,15.90381,15.97901,3.988353,1.695573,5.231887,-26722.27,-5231.754,-347.8353,0.1668335,0.3025862,9.608125,3,3
GALAXY,0.04349883,1237648705668579572,19.7037,19.38046,17.62449,17.6829,6.254346,2.820011,6.544149,-5793.824,-113.8044,-606.9744,0.295055,0.7093172,84.87111,3,3
GALAXY,0.02878382,1237648705667530977,18.49226,18.21481,15.66039,15.62155,10.68091,5.126443,12.48696,-45961.39,-578.6353,-3918.929,0.01335937,-0.05159847,137.112,3,3
GALAXY,0.04296834,1237648705662877841,17.58594,17.64922,16.81468,16.88629,2.668278,1.255465,3.469055,-8315.136,-1140.912,-65.73938,-0.2446417,-0.03516529,8.587814,3,3
GALAXY,0.02879064,1237648705651212357,19.04946,19.15342,17.30988,17.27273,7.046334,3.253488,7.50179,-6603.874,-94.41579,-312.2556,-0.06675986,-0.05725011,57.80032,3,3
GALAXY,0.055526,1237648705130725570,19.47676,19.16138,17.32216,17.29676,6.871596,3.123483,6.956868,-8401.836,-120.8693,-546.667,0.259595,-0.1449037,57.89563,3,3
GALAXY,0.0285162,1237648704597852305,17.76869,17.33863,16.29998,16.25974,3.364516,1.644092,4.084123,-29804.63,-638.2084,-2023.697,-0.01459584,-0.01921795,15.68939,3,3
GALAXY,0.0284143,1237648704593526913,18.94835,18.57154,17.03135,17.0051,5.734953,2.609417,6.348608,-11693.41,-85.46198,-793.9503,0.3172491,-0.7284923,51.83854,3,3
GALAXY,0.05549897,1237648704592216404,17.65325,17.746,16.47675,16.59339,4.332491,1.896935,5.465269,-14905.88,-1163.767,-360.9435,0.4236031,0.255174,18.5785,3,3
GALAXY,0.05538991,1237648704592019680,17.43144,17.49272,16.32149,16.37019,4.646207,1.877551,5.286538,-16470.57,-4026.869,-444.9371,0.02820353,0.06455721,8.871626,3,3
GALAXY,0.02885376,1237648704066290131,21.15282,20.55849,17.70035,17.73238,11.00775,5.015409,9.530937,-870.0164,-13.45096,-152.5105,-0.1500423,-0.05440955,19.80098,3,3
GALAXY,0.04280036,1237648704064454738,17.22739,17.17337,15.26317,15.36441,8.052798,3.814975,11.10728,-48920.31,-11002.01,-3007.602,0.05258727,0.03776667,14.44611,3,3
