#F:MAG_U;F:MAGERR_U;F:MAG_G;F:MAGERR_G;F:MAG_R;F:MAGERR_R;F:MAG_I;F:MAGERR_I;F:MAG_Z;F:MAGERR_Z;D:Z
22.150501,0.473956,22.815189,0.404156,21.473566,0.158115,20.508171,0.083601,20.032858,0.075180,0.602410
23.260809,1.317836,22.883036,0.430218,21.215080,0.124617,20.142473,0.059695,19.630116,0.051881,0.588429
22.668734,0.763891,21.781885,0.156037,20.003309,0.040820,19.371487,0.029345,18.985752,0.028659,0.352159
22.876661,0.925129,22.811106,0.402639,21.094507,0.111519,20.131561,0.059098,19.673708,0.054006,0.534821
23.639832,1.868401,22.542891,0.314507,21.059540,0.107985,20.131250,0.059081,19.749981,0.057936,0.613756
22.773006,0.840892,22.361551,0.266130,21.541893,0.168385,20.769478,0.106350,20.376905,0.103210,0.734953
22.319748,0.553907,22.283518,0.247674,21.404716,0.148400,20.747421,0.104211,20.379351,0.103442,0.598830
23.064020,1.099375,22.015263,0.193455,20.358690,0.056627,19.744984,0.041394,19.356796,0.040335,0.406230
23.475548,1.606041,23.050821,0.502114,21.514877,0.164247,20.413967,0.076653,20.004345,0.073231,0.650249
23.022062,1.057699,22.962534,0.462900,21.376690,0.144618,20.409019,0.076305,19.970688,0.070996,0.585945
22.969872,1.008059,22.168798,0.222840,21.062761,0.108306,20.300846,0.069069,19.833241,0.062554,0.585641
22.192575,0.492683,21.325560,0.102494,20.425747,0.060234,19.963528,0.050624,19.679298,0.054285,0.210127
24.754942,5.218123,24.169809,1.407336,22.847317,0.560367,21.476120,0.203889,21.045506,0.191056,0.737625
22.456865,0.628469,21.646227,0.137710,20.255299,0.051483,19.660343,0.038290,19.241190,0.036261,0.326745
24.337166,3.551435,22.659376,0.350126,20.949022,0.097534,19.963049,0.050602,19.505768,0.046266,0.534505
24.743683,5.164289,21.688238,0.143143,19.960743,0.039250,19.311403,0.027766,18.943001,0.027552,0.373462
23.718765,2.009295,23.377089,0.678124,21.608202,0.178989,20.543806,0.086391,20.150030,0.083747,0.581286
23.675571,1.900374,23.180714,0.632743,21.002377,0.119376,20.185091,0.074848,19.719683,0.067885,0.410782
23.418772,1.500098,23.171511,0.627403,21.794653,0.247645,20.983053,0.156087,20.596100,0.152173,0.571101
22.974840,0.996659,22.815897,0.452169,21.035116,0.123031,20.096567,0.068988,19.660734,0.064297,0.571978
23.399906,1.474256,20.684511,0.063496,19.149996,0.021675,18.587011,0.017177,18.246096,0.017472,0.280883
22.503208,0.645497,21.346460,0.116822,19.578176,0.032154,18.977381,0.024609,18.639284,0.025096,0.329478
22.546009,0.671451,22.699774,0.406304,21.741823,0.235883,20.897532,0.144264,20.306210,0.116515,0.837736
24.278463,3.311283,22.195484,0.255350,20.642147,0.085670,19.768902,0.051016,19.391096,0.050158,0.558034
23.627237,1.817630,22.947718,0.510539,21.425226,0.176221,20.264864,0.080555,19.863176,0.077476,0.599169
21.826757,0.346189,22.038980,0.221072,21.046400,0.124316,20.369944,0.088741,19.966387,0.085203,0.582987
22.727001,0.793253,21.453770,0.128958,19.792305,0.039164,19.179504,0.029645,18.770563,0.028322,0.350877
21.366402,0.226554,21.116837,0.094553,20.912317,0.109874,20.859419,0.139288,20.821945,0.187360,0.841954
24.193857,3.063047,23.022104,0.546743,21.380325,0.169082,20.261292,0.080290,19.810978,0.073840,0.596088
23.481461,1.589259,23.073118,0.573046,21.462721,0.182413,20.286333,0.082163,19.759533,0.070423,0.642389
23.579418,1.739314,22.172314,0.249958,21.300306,0.157069,20.567568,0.106457,20.185661,0.104271,0.655212
22.056240,0.427668,22.885086,0.481921,21.338226,0.162652,20.246367,0.079194,19.759119,0.070396,0.641998
23.238871,1.271039,23.334860,0.729266,21.877798,0.267354,20.781605,0.129654,20.307245,0.116626,0.641780
24.411987,3.744602,22.586893,0.366184,21.585127,0.204183,20.740753,0.124867,20.339586,0.120153,0.664039
24.302799,3.386340,23.398571,0.773340,21.672495,0.221292,20.442987,0.094916,19.922638,0.081838,0.637354
23.707813,1.957655,23.081364,0.577415,21.409111,0.173625,20.365543,0.088382,20.027540,0.090140,0.556265
24.548733,4.247215,22.716875,0.412754,21.399729,0.172131,20.614382,0.111147,20.161474,0.101974,0.506668
23.308445,1.355155,22.378538,0.302244,20.759222,0.095424,20.039452,0.065452,19.617907,0.061810,0.446721
24.701853,4.890483,22.772041,0.434269,20.978615,0.116792,20.152950,0.072665,19.707512,0.067128,0.516669
23.815390,2.161556,22.762056,0.430293,21.508465,0.190263,20.584682,0.108148,20.119257,0.098085,0.660223
23.097765,1.116135,23.314066,0.715432,21.749277,0.237508,20.702711,0.120567,20.165272,0.102331,0.646246
24.500114,4.061220,23.239544,0.667974,21.579208,0.203072,20.471214,0.097416,19.924543,0.081982,0.601444
23.828993,2.188811,22.816099,0.452253,21.309511,0.158406,20.387999,0.090229,19.928972,0.082317,0.514664
23.537199,1.672977,22.866751,0.473851,21.162628,0.138363,20.307604,0.083789,19.840391,0.075867,0.469741
23.003649,1.023459,21.581720,0.145088,19.959511,0.045685,19.336321,0.034251,18.941820,0.033161,0.306292
25.653198,11.746001,22.201189,0.256695,20.610626,0.083218,19.764263,0.050798,19.312311,0.046647,0.473717
22.346134,0.558553,23.494095,0.844461,21.893620,0.271279,20.717913,0.122267,20.041561,0.091311,0.753740
23.102341,1.120849,23.031815,0.551655,21.723713,0.231981,20.464567,0.096822,20.093157,0.095755,0.749565
23.506062,1.625683,22.269279,0.273309,20.719427,0.091990,20.011179,0.063770,19.589743,0.060228,0.474284
21.894323,0.368417,20.752918,0.067625,19.264805,0.024093,18.711206,0.019259,18.332832,0.018925,0.272452
24.108835,2.832338,22.347055,0.293605,20.691967,0.089692,19.849831,0.054964,19.378490,0.049579,0.472912
24.309977,3.408802,22.521399,0.344748,20.751257,0.094726,19.871111,0.056052,19.378061,0.049559,0.473503
22.391226,0.582239,21.658587,0.155731,21.050217,0.124754,20.722095,0.122739,20.514963,0.141216,0.150475
23.689831,1.925497,22.466537,0.327761,20.644918,0.085889,19.737179,0.049547,19.241756,0.043712,0.473761
22.945118,0.969746,23.906258,1.234370,22.022501,0.305470,20.750790,0.126026,20.267691,0.112454,0.640343
24.505398,4.081032,22.866180,0.473602,21.213734,0.145031,20.264284,0.080512,19.787401,0.072254,0.522226
23.936218,2.416007,22.439922,0.319824,20.947781,0.113522,19.953579,0.060475,19.472258,0.054051,0.547467
