#MAG_U,MAGERR_U,MAG_G,MAGERR_G,MAG_R,MAGERR_R,MAG_I,MAGERR_I,MAG_Z,MAGERR_Z
22.270675659179688,0.6524950265884399,22.49165916442871,0.3247469961643219,20.932353973388672,0.10130000114440918,19.928049087524414,0.049508001655340195,19.417390823364258,0.050547998398542404
23.143356323242188,1.4576359987258911,22.58043098449707,0.3524149954319,20.890052795410156,0.09742899984121323,19.968515396118164,0.05138799920678139,19.514448165893555,0.055275000631809235
21.599206924438477,0.35155200958251953,20.65604019165039,0.05988200008869171,20.083606719970703,0.04635600000619888,19.71169090270996,0.04056299850344658,19.669498443603516,0.06375999748706818
22.171003341674805,0.5952619910240173,21.759782791137695,0.1654990017414093,20.797176361083984,0.08944100141525269,19.842201232910156,0.045743998140096664,19.36990737915039,0.048385001718997955
23.632537841796875,2.2872939109802246,22.554901123046875,0.3442249894142151,20.563182830810547,0.07210099697113037,19.747594833374023,0.041926998645067215,19.2746524810791,0.04432100057601929
22.885953903198242,1.1499749422073364,22.323434829711914,0.2781350016593933,20.592147827148438,0.07405000180006027,19.70696449279785,0.040387000888586044,19.234455108642578,0.04270999878644943
22.2114315032959,0.6178449988365173,22.485557556152344,0.3229280114173889,20.9693660736084,0.10481300204992294,19.952180862426758,0.050620999187231064,19.5881404876709,0.05915699899196625
22.681116104125977,0.9522550106048584,21.560205459594727,0.13771000504493713,19.876123428344727,0.03829300031065941,19.29051399230957,0.027520999312400818,18.951557159423828,0.032912999391555786
24.258060455322266,4.069406986236572,22.370206832885742,0.29037800431251526,20.71674919128418,0.08305499702692032,19.932220458984375,0.049699001014232635,19.513513565063477,0.05522700026631355
23.889970779418945,2.8993120193481445,20.972171783447266,0.08012200146913528,19.663787841796875,0.0314910002052784,19.14684295654297,0.02411000058054924,18.76673126220703,0.027760999277234077
23.60699462890625,2.234112024307251,21.81451416015625,0.17405499517917633,20.171401977539062,0.0502609983086586,19.544734954833984,0.03478199988603592,19.166160583496094,0.040105998516082764
24.13638687133789,3.6379940509796143,22.47532081604004,0.31989699602127075,20.966197967529297,0.10450699925422668,20.436796188354492,0.07909999787807465,20.047082901000977,0.09027799963951111
22.307485580444336,0.674996018409729,22.51901626586914,0.3330340087413788,21.07274627685547,0.11528299748897552,20.291988372802734,0.06922300159931183,19.81585121154785,0.0729610025882721
24.95246696472168,7.71425199508667,22.96330451965332,0.5014219880104065,21.533039093017578,0.17614999413490295,20.434154510498047,0.07890799641609192,19.883811950683594,0.077674001455307
23.51632308959961,2.0551159381866455,21.303388595581055,0.10870199650526047,19.65492820739746,0.031235000118613243,19.04961585998535,0.02204499952495098,18.67984390258789,0.02562600001692772
23.46770668029785,1.9651240110397339,22.1851806640625,0.24488100409507751,20.321372985839844,0.057705000042915344,19.677724838256836,0.03931400179862976,19.223905563354492,0.04229699820280075
22.507598876953125,0.8116090297698975,20.45686149597168,0.04984600096940994,19.13097381591797,0.01927799917757511,18.516847610473633,0.013496000319719315,18.026582717895508,0.014039999805390835
24.147247314453125,3.6745638847351074,22.662479400634766,0.3800790011882782,21.055004119873047,0.11341500282287598,20.130884170532227,0.05967799946665764,19.689128875732422,0.0649230033159256
23.695011138916016,2.422765016555786,22.97568702697754,0.507174015045166,21.28176498413086,0.13975700736045837,20.055063247680664,0.05565200001001358,19.525390625,0.05583500117063522
22.873676300048828,1.2258729934692383,22.159175872802734,0.2320909947156906,20.974075317382812,0.0957769975066185,20.277053833007812,0.06279300153255463,19.946487426757812,0.07565300166606903
24.056432723999023,3.6437439918518066,22.686443328857422,0.37719500064849854,20.95686912536621,0.09427099674940109,20.073625564575195,0.05206499993801117,19.683889389038086,0.05939999967813492
23.918092727661133,3.2078380584716797,22.773387908935547,0.4086419939994812,20.93360137939453,0.09227199852466583,20.017335891723633,0.04943399876356125,19.492944717407227,0.049821000546216965
24.39214515686035,4.964017868041992,21.96396255493164,0.193898007273674,20.061765670776367,0.04133699834346771,19.311153411865234,0.02579599991440773,18.843257904052734,0.027386000379920006
22.637723922729492,0.9864259958267212,22.748655319213867,0.3994390070438385,21.13673210144043,0.11125600337982178,20.2246036529541,0.059831999242305756,19.721242904663086,0.06147899851202965
22.63943099975586,0.987978994846344,22.993547439575195,0.5005030035972595,21.395626068115234,0.1412149965763092,20.4128475189209,0.0711589977145195,19.954763412475586,0.07623200118541718
23.143157958984375,1.5712230205535889,22.442771911621094,0.30136799812316895,20.897045135498047,0.08921699970960617,20.135900497436523,0.055137999355793,19.67198944091797,0.05875200033187866
24.629045486450195,6.174374103546143,22.98729133605957,0.49762800335884094,21.52926254272461,0.15971200168132782,20.493118286132812,0.07661999762058258,19.990617752075195,0.07879099994897842
22.713642120361328,1.0578680038452148,22.547975540161133,0.3320310115814209,21.223318099975586,0.12049199640750885,20.302507400512695,0.06428299844264984,19.831912994384766,0.0680759996175766
22.85989761352539,1.2104140520095825,21.960359573364258,0.19325600564479828,20.164426803588867,0.04543599858880043,19.482013702392578,0.030192000791430473,19.01984977722168,0.03222300112247467
23.376670837402344,1.9482450485229492,22.66922378540039,0.37125998735427856,21.058191299438477,0.10349199920892715,20.003202438354492,0.04879499971866608,19.514095306396484,0.050801001489162445
24.873868942260742,7.736105918884277,21.880590438842773,0.17956599593162537,20.120180130004883,0.04362199828028679,19.408023834228516,0.028202999383211136,18.94140625,0.029976999387145042
23.01148223876953,1.3917709589004517,22.715133666992188,0.3872950077056885,20.949792861938477,0.09365899860858917,20.083446502685547,0.05253800004720688,19.628679275512695,0.05645500123500824
24.01736068725586,3.5149519443511963,21.9968318939209,0.19985799491405487,20.148536682128906,0.04477600008249283,19.44007682800293,0.029047999531030655,18.991748809814453,0.03139999881386757
24.278881072998047,4.47226095199585,22.5565128326416,0.33465200662612915,20.81599998474121,0.0828000009059906,19.978897094726562,0.04771500080823898,19.503782272338867,0.05031999945640564
23.561809539794922,2.31046199798584,22.644142150878906,0.36278098821640015,21.046709060668945,0.10240399837493896,20.262344360351562,0.06194800138473511,19.795656204223633,0.06583999842405319
23.482309341430664,2.147329092025757,22.530385971069336,0.3266949951648712,20.853647232055664,0.08572199940681458,20.20779037475586,0.05891299992799759,19.873512268066406,0.07073500007390976
24.795339584350586,7.196322917938232,21.562162399291992,0.13392199575901031,19.791080474853516,0.032214999198913574,19.176462173461914,0.02278600074350834,18.794038772583008,0.026172999292612076
23.084396362304688,1.488448977470398,21.6973819732666,0.1516840010881424,19.905414581298828,0.0357929989695549,19.275285720825195,0.02495799958705902,18.861875534057617,0.027860000729560852
23.683454513549805,2.584381103515625,22.42522621154785,0.29653701186180115,20.860244750976562,0.08624400198459625,20.04324722290039,0.050627999007701874,19.57132339477539,0.05355000123381615
22.68352508544922,1.0289280414581299,22.81281089782715,0.4237529933452606,21.162023544311523,0.11387799680233002,20.258440017700195,0.06172600015997887,19.76283073425293,0.06387999653816223
23.85935401916504,3.038902997970581,22.938812255859375,0.47589701414108276,21.414295196533203,0.14366400241851807,20.492719650268555,0.07659099996089935,19.985179901123047,0.07839799672365189
23.366174697875977,1.9294990301132202,21.784343719482422,0.16433300077915192,20.171052932739258,0.04571399837732315,19.50677490234375,0.030889000743627548,19.071151733398438,0.033782001584768295
24.105907440185547,3.8136279582977295,22.380638122558594,0.284606009721756,21.024974822998047,0.1003739982843399,20.172012329101562,0.057002998888492584,19.67840003967285,0.05909999832510948
23.637460708618164,2.477189064025879,21.670833587646484,0.14801999926567078,19.93903160095215,0.036917999386787415,19.323915481567383,0.026101000607013702,18.948768615722656,0.030181000009179115
23.199344635009766,1.6546770334243774,22.91290283203125,0.46467500925064087,21.306419372558594,0.13007700443267822,20.37135124206543,0.06849099695682526,19.86747932434082,0.0703430026769638
24.012256622314453,3.498469114303589,22.294574737548828,0.26291701197624207,20.43889045715332,0.058504000306129456,19.629606246948242,0.034589000046253204,19.070955276489258,0.03377600014209747
22.742408752441406,1.0862720012664795,22.6527042388916,0.36565399169921875,21.23780059814453,0.12211000174283981,20.29423713684082,0.06379500031471252,19.835126876831055,0.0682779997587204
23.13062858581543,1.5531959533691406,21.938039779663086,0.18932299315929413,20.36060333251953,0.054434001445770264,19.746021270751953,0.03850400075316429,19.330402374267578,0.042892999947071075
24.02487564086914,3.5393660068511963,22.490564346313477,0.3149299919605255,21.084999084472656,0.10607899725437164,19.979570388793945,0.04774399846792221,19.523523330688477,0.05124400183558464
23.259172439575195,1.7484129667282104,22.152185440063477,0.23060199618339539,21.193315505981445,0.11720799654722214,20.179304122924805,0.05738700181245804,19.754749298095703,0.06340599805116653
23.642194747924805,2.48801589012146,21.96388053894043,0.1938830018043518,20.156023025512695,0.04508600011467934,19.514814376831055,0.03111799992620945,19.06935691833496,0.033727001398801804
22.59699249267578,0.9501050114631653,22.983949661254883,0.49609899520874023,21.278528213500977,0.1267780065536499,20.32270050048828,0.0654899999499321,19.882009506225586,0.0712909996509552
23.021379470825195,1.4045170545578003,21.815465927124023,0.16911199688911438,19.931175231933594,0.03665199875831604,19.305429458618164,0.02566000074148178,18.894447326660156,0.028707999736070633
23.41332244873047,2.0151350498199463,22.52373504638672,0.3246999979019165,20.77726936340332,0.07989899814128876,19.991939544677734,0.048291001468896866,19.547231674194336,0.05237499997019768
22.57378387451172,0.9300130009651184,22.564579010009766,0.3371469974517822,21.19612693786621,0.11751200258731842,20.489900588989258,0.0763930007815361,19.95287322998047,0.07609900087118149
22.400739669799805,0.7929959893226624,22.726764678955078,0.3914659917354584,21.069812774658203,0.10460600256919861,20.231563568115234,0.0602170005440712,19.792984008789062,0.06567899882793427
22.94020652770996,1.3033390045166016,22.28527069091797,0.26067298650741577,20.672021865844727,0.07251700013875961,20.027841567993164,0.049915000796318054,19.615819931030273,0.0557899996638298
23.317874908447266,1.845546007156372,22.73592758178711,0.39478400349617004,20.97351837158203,0.09572800248861313,20.11028289794922,0.05385199934244156,19.656768798828125,0.05793499946594238
23.419462203979492,2.0265610218048096,22.999027252197266,0.5030360221862793,21.351360321044922,0.13557399809360504,20.45220947265625,0.07378599792718887,19.995332717895508,0.079134002327919
24.0726375579834,3.6985371112823486,22.47820472717285,0.311365008354187,20.9183406829834,0.09098400175571442,20.129261016845703,0.054802000522613525,19.619220733642578,0.05596499890089035
24.616750717163086,6.10485315322876,21.83315086364746,0.17188900709152222,20.131237030029297,0.044068001210689545,19.44750213623047,0.02924799919128418,19.03213882446289,0.032590001821517944
22.513835906982422,0.8800539970397949,22.900787353515625,0.45951899886131287,21.170881271362305,0.1148110032081604,20.243816375732422,0.0608999989926815,19.794462203979492,0.06576800346374512
21.987340927124023,0.541890025138855,22.12531280517578,0.2249639928340912,21.212894439697266,0.11934100091457367,20.067691802978516,0.05178099870681763,19.562057495117188,0.053095001727342606
23.831417083740234,2.9617080688476562,22.726421356201172,0.39134201407432556,21.11991310119629,0.10954599827528,20.214702606201172,0.05928900092840195,19.705698013305664,0.0606050007045269
24.620771408081055,6.127501964569092,22.05574607849121,0.21100200712680817,20.40343475341797,0.05662500113248825,19.641014099121094,0.034954000264406204,19.18489646911621,0.03751400113105774
22.851436614990234,1.20101797580719,22.16831398010254,0.23405300080776215,20.82959747314453,0.08384399861097336,20.077327728271484,0.05224199965596199,19.595909118652344,0.05477600172162056
23.551219940185547,2.2880361080169678,22.488933563232422,0.3144580125808716,20.815540313720703,0.08276499807834625,19.877960205078125,0.04347899928689003,19.412364959716797,0.04625700041651726
23.969776153564453,3.3642280101776123,21.862443923950195,0.1765899956226349,20.027799606323242,0.040063999593257904,19.280351638793945,0.025074999779462814,18.807331085205078,0.02649500034749508
22.419588088989258,0.8068829774856567,21.947080612182617,0.19090600311756134,20.13408660888672,0.04418399930000305,19.403894424438477,0.028095999732613564,18.92523765563965,0.029534000903367996
23.143360137939453,1.5715160369873047,22.74514389038086,0.3981499969959259,21.291973114013672,0.12835699319839478,20.375795364379883,0.06877200305461884,19.840139389038086,0.06859400123357773
23.048471450805664,1.4400039911270142,22.165098190307617,0.23336100578308105,20.360536575317383,0.0544309988617897,19.52517318725586,0.03141700103878975,19.038288116455078,0.03277499973773956
23.80289077758789,2.884902000427246,22.320497512817383,0.26927000284194946,20.524015426635742,0.06327600032091141,19.71308708190918,0.03735300153493881,19.216812133789062,0.03863300010561943
23.970590591430664,3.366750955581665,22.780107498168945,0.4111799895763397,21.255876541137695,0.12415999919176102,20.3691463470459,0.06835199892520905,19.905139923095703,0.07282599806785583
22.777528762817383,1.1219840049743652,22.454565048217773,0.30465900897979736,21.216564178466797,0.11974500119686127,20.30830955505371,0.06462699919939041,19.815942764282227,0.0670820027589798
23.168855667114258,1.6088579893112183,22.362550735473633,0.27990400791168213,20.566404342651367,0.06579499691724777,19.699840545654297,0.03689999878406525,19.199251174926758,0.038013000041246414
23.636510848999023,2.4750239849090576,22.627431869506836,0.3572410047054291,21.03855323791504,0.10163699835538864,20.259244918823242,0.061772000044584274,19.778486251831055,0.0648069977760315
24.229721069335938,4.274281978607178,22.40509796142578,0.2910900115966797,20.91590118408203,0.09077999740839005,19.943084716796875,0.04616599902510643,19.469560623168945,0.04875899851322174
24.371013641357422,4.8683390617370605,22.873598098754883,0.4481540024280548,21.070032119750977,0.10462699830532074,20.07133674621582,0.051954999566078186,19.484588623046875,0.04943900182843208
22.637548446655273,0.9862669706344604,21.94410514831543,0.19038400053977966,20.09470558166504,0.04261000081896782,19.35382843017578,0.026830000802874565,18.854907989501953,0.027682000771164894
24.16505241394043,4.027132987976074,22.793289184570312,0.41620200872421265,21.223464965820312,0.12050800025463104,20.221471786499023,0.05965999886393547,19.724075317382812,0.06164000183343887
23.43439483642578,2.05462908744812,22.006643295288086,0.2016720026731491,20.569551467895508,0.06598600000143051,19.981264114379883,0.047818999737501144,19.596134185791016,0.054788000881671906
22.71510887145996,1.059298038482666,22.119346618652344,0.22373199462890625,20.281356811523438,0.050602998584508896,19.46903419494629,0.029834000393748283,18.962230682373047,0.03055799938738346
22.44304847717285,0.8245069980621338,22.52972984313965,0.32649800181388855,21.165987014770508,0.11429499834775925,20.28994369506836,0.06354299932718277,19.841440200805664,0.06867600232362747
23.358356475830078,1.9156570434570312,22.564388275146484,0.3370879888534546,20.86053466796875,0.08626700192689896,19.95313835144043,0.04659600183367729,19.48347282409668,0.04938799887895584
22.10116958618164,0.6017869710922241,22.71819496154785,0.3883880078792572,21.242380142211914,0.12262599915266037,20.29151725769043,0.06363499909639359,19.81082534790039,0.06676699966192245
22.0095272064209,0.5530779957771301,20.926753997802734,0.07459200173616409,19.351713180541992,0.021493999287486076,18.76028060913086,0.01553099974989891,18.3758544921875,0.017805999144911766
22.256662368774414,0.6944479942321777,20.89928436279297,0.0727280005812645,19.37671661376953,0.021995000541210175,18.82245635986328,0.016447000205516815,18.47226333618164,0.019460000097751617
22.483871459960938,0.8560979962348938,20.705961227416992,0.06086599826812744,19.127084732055664,0.017477000132203102,18.561779022216797,0.012935999780893326,18.19490623474121,0.015073000453412533
22.67047882080078,1.016638994216919,22.512500762939453,0.32135799527168274,20.672147750854492,0.07252500206232071,19.87060546875,0.043184999376535416,19.42357063293457,0.04673700034618378
23.47052764892578,2.1241559982299805,22.609922409057617,0.3515259921550751,20.86383056640625,0.08652900159358978,19.876314163208008,0.04341299831867218,19.398380279541016,0.04566499963402748
23.32126235961914,1.8513139486312866,22.35640525817871,0.2783240079879761,20.609209060668945,0.0684410035610199,19.80290985107422,0.04057500138878822,19.407615661621094,0.04605500027537346
22.87163734436035,1.2235740423202515,22.660594940185547,0.3683210015296936,21.06480598449707,0.1041250005364418,20.088045120239258,0.05276099964976311,19.625335693359375,0.05628100037574768
23.826093673706055,2.9472219944000244,22.561281204223633,0.336124986410141,20.83432388305664,0.08420900255441666,20.050981521606445,0.05099000036716461,19.5225772857666,0.05119900032877922
23.37820053100586,1.9509929418563843,22.802146911621094,0.41961100697517395,21.2725887298584,0.12608599662780762,20.29343032836914,0.06374800205230713,19.78502082824707,0.06519900262355804
24.62822914123535,6.169740200042725,22.66581916809082,0.37009701132774353,20.977914810180664,0.09611599892377853,19.993566513061523,0.04836399853229523,19.551013946533203,0.05255800113081932
23.757768630981445,2.7674670219421387,22.563993453979492,0.33696600794792175,20.83413314819336,0.08419500291347504,19.86151885986328,0.04282499849796295,19.4334774017334,0.047164998948574066
23.208541870117188,1.6687530279159546,21.928525924682617,0.18767200410366058,20.085594177246094,0.0422540009021759,19.43326759338379,0.028867000713944435,19.062437057495117,0.03351199999451637
22.248544692993164,0.6892750263214111,22.375505447387695,0.28326401114463806,20.976280212402344,0.09597200155258179,20.0128116607666,0.04922899976372719,19.551021575927734,0.05255800113081932
22.417964935302734,0.8056759834289551,21.8995304107666,0.18272599577903748,20.10715103149414,0.043101001530885696,19.431543350219727,0.028821000829339027,19.034950256347656,0.03267500177025795
22.095115661621094,0.5984410047531128,22.347177505493164,0.2759679853916168,21.07691764831543,0.10529299825429916,20.30219841003418,0.06426499783992767,19.890926361083984,0.07187899947166443
22.735191345214844,0.8676019906997681,21.84775733947754,0.17136700451374054,20.965591430664062,0.08445700258016586,20.28233528137207,0.0608999989926815,19.909515380859375,0.0598750002682209
24.968950271606445,6.789298057556152,22.283288955688477,0.2559410035610199,20.615232467651367,0.061163000762462616,19.732952117919922,0.0367170013487339,19.284448623657227,0.033668000251054764
22.3364315032959,0.6009200215339661,21.871997833251953,0.17523600161075592,20.973649978637695,0.08508600294589996,20.35243034362793,0.06496100127696991,19.952531814575195,0.06229500100016594
23.287996292114258,1.4435880184173584,22.381351470947266,0.280133992433548,20.847286224365234,0.07573799788951874,20.004863739013672,0.04716600105166435,19.603445053100586,0.045166999101638794
24.260282516479492,3.534740924835205,22.65711212158203,0.36113598942756653,20.865468978881836,0.07701700180768967,19.958662033081055,0.045200999826192856,19.510339736938477,0.04145500063896179
23.08421516418457,1.1965490579605103,22.804384231567383,0.41359901428222656,21.28521728515625,0.11336600035429001,20.425657272338867,0.06949300318956375,19.910629272460938,0.0599370002746582
23.07143211364746,1.1825449466705322,21.6426944732666,0.14187400043010712,19.88304901123047,0.031160999089479446,19.27446174621582,0.02406900003552437,18.89897346496582,0.023607000708580017
21.66106605529785,0.3226050138473511,21.008974075317383,0.07914300262928009,20.702184677124023,0.06626299768686295,20.487733840942383,0.07358299940824509,20.404970169067383,0.09449999779462814
22.941848754882812,1.049502968788147,21.537870407104492,0.12881700694561005,19.822998046875,0.029485000297427177,19.21765899658203,0.022842999547719955,18.799198150634766,0.02153399959206581
23.142757415771484,1.2628380060195923,22.629470825195312,0.35205700993537903,20.997459411621094,0.08697199821472168,20.16263771057129,0.05454299971461296,19.72018051147461,0.050294000655412674
22.610668182373047,0.7735909819602966,22.56607437133789,0.33208900690078735,20.96593475341797,0.08448299765586853,20.069286346435547,0.05004899948835373,19.589284896850586,0.04458199813961983
22.043302536010742,0.4587390124797821,22.037315368652344,0.2040569931268692,21.1494140625,0.10003799945116043,20.286008834838867,0.06110600009560585,19.808443069458008,0.05455299839377403
23.87183380126953,2.47160005569458,22.809350967407227,0.41549399495124817,21.197467803955078,0.10456400364637375,20.14057731628418,0.05344599857926369,19.64385414123535,0.046879999339580536
21.769412994384766,0.35645899176597595,21.064544677734375,0.08330000191926956,20.69766616821289,0.06598799675703049,20.283079147338867,0.060940999537706375,20.162250518798828,0.07556899636983871
23.50823402404785,1.768226981163025,22.91802215576172,0.45923399925231934,21.38848876953125,0.12467899918556213,20.195310592651367,0.05620900169014931,19.642717361450195,0.046831000596284866
22.70985984802246,0.8475949764251709,22.548847198486328,0.32686200737953186,20.848648071289062,0.07583300024271011,19.992708206176758,0.04664099961519241,19.51734733581543,0.04172400012612343
23.414836883544922,1.6224809885025024,21.658798217773438,0.14399400353431702,19.998397827148438,0.03465399891138077,19.407245635986328,0.027201000601053238,19.020334243774414,0.02639799937605858
22.871767044067383,0.9839000105857849,22.947816848754883,0.472010999917984,21.306854248046875,0.11564800143241882,20.324583053588867,0.06331600248813629,19.84624671936035,0.05648599937558174
22.56085777282715,0.7389039993286133,22.177032470703125,0.23207999765872955,20.71212387084961,0.0668720006942749,19.880035400390625,0.04204300045967102,19.480863571166992,0.040344998240470886
22.41604232788086,0.6466379761695862,22.763671875,0.398377001285553,21.324384689331055,0.11753100156784058,20.4444580078125,0.07070700079202652,19.97185707092285,0.06341399997472763
22.943851470947266,1.051440954208374,22.843456268310547,0.42875298857688904,21.291168212890625,0.11398900300264359,20.377260208129883,0.06646399945020676,19.947980880737305,0.06203500181436539
22.42896270751953,0.6543790102005005,21.009477615356445,0.07918000221252441,19.587886810302734,0.023744000121951103,19.074045181274414,0.02001200057566166,18.739273071289062,0.020377999171614647
23.78660774230957,2.2850089073181152,22.527246475219727,0.3204230070114136,20.81366729736328,0.07342799752950668,19.889175415039062,0.042399000376462936,19.36723518371582,0.03633600100874901
23.28577995300293,1.4406440258026123,21.264785766601562,0.10017000138759613,19.621421813964844,0.02448900043964386,19.08072853088379,0.020136000588536263,18.747268676757812,0.020527999848127365
23.755395889282227,2.220254898071289,22.331876754760742,0.26765498518943787,20.741493225097656,0.06870599836111069,19.924930572509766,0.043818000704050064,19.473167419433594,0.040059998631477356
22.634023666381836,0.7904120087623596,22.187692642211914,0.23436999320983887,20.702495574951172,0.0662819966673851,20.00825309753418,0.04731300100684166,19.563724517822266,0.04354399815201759
21.887365341186523,0.3973659873008728,21.706464767456055,0.1504569947719574,20.672800064086914,0.06449399888515472,19.999431610107422,0.04693000018596649,19.608118057250977,0.04536199942231178
21.850954055786133,0.38426101207733154,21.157163619995117,0.09071700274944305,19.51660919189453,0.022235000506043434,18.96562385559082,0.01811099983751774,18.626502990722656,0.018366999924182892
22.396902084350586,0.6353390216827393,21.891773223876953,0.17845700681209564,20.406408309936523,0.05046200007200241,19.53169059753418,0.030503999441862106,19.256319046020508,0.03280699998140335
23.144935607910156,1.2653729915618896,21.64075469970703,0.14162099361419678,19.85310935974121,0.030314000323414803,19.244121551513672,0.023406000807881355,18.850011825561523,0.022565999999642372
23.25750160217285,1.4036060571670532,22.0938777923584,0.2149689942598343,21.050411224365234,0.0913190022110939,20.2678165435791,0.06009100005030632,19.832124710083008,0.05575599893927574
24.503286361694336,4.421393871307373,22.904186248779297,0.4534189999103546,21.354385375976562,0.12082400172948837,20.277118682861328,0.06060799956321716,19.80632781982422,0.0544469989836216
22.915287017822266,1.0241400003433228,22.815542221069336,0.41787099838256836,21.12558937072754,0.0978659987449646,20.10682487487793,0.05181000009179115,19.620655059814453,0.045889001339673996
23.39236068725586,1.5892369747161865,22.26325225830078,0.25126200914382935,21.058809280395508,0.09202799946069717,20.343210220336914,0.06441199779510498,19.948347091674805,0.06205600127577782
24.942689895629883,6.6270527839660645,22.4974308013916,0.31174299120903015,20.84519386291504,0.07559199631214142,20.019594192504883,0.04780999943614006,19.623577117919922,0.04601199924945831
22.91936492919922,1.0279940366744995,22.266603469848633,0.25203800201416016,21.12519645690918,0.09783100336790085,20.359407424926758,0.06537999957799911,19.948820114135742,0.06208299845457077
22.102527618408203,0.48445799946784973,21.21187400817871,0.09540600329637527,19.558549880981445,0.023111000657081604,19.01078224182129,0.018880000337958336,18.680879592895508,0.019310999661684036
23.02727699279785,1.135416030883789,22.53557014465332,0.3228890001773834,21.115310668945312,0.09694399684667587,20.25058364868164,0.0591449998319149,19.820457458496094,0.055160000920295715
22.842016220092773,0.9573060274124146,22.358036041259766,0.274181991815567,21.176292419433594,0.10254500061273575,20.351131439208984,0.06488300114870071,20.008834838867188,0.06561099737882614
22.829729080200195,0.9465349912643433,22.856924057006836,0.4341050088405609,21.2658748626709,0.11136499792337418,20.299182891845703,0.061852000653743744,19.854616165161133,0.056922998279333115
23.328927993774414,1.4990489482879639,22.03105926513672,0.2028850018978119,20.477157592773438,0.05385899916291237,19.7332763671875,0.03672799840569496,19.303329467773438,0.034258998930454254
24.284950256347656,3.6159679889678955,22.460546493530273,0.3013310134410858,20.933837890625,0.08202199637889862,20.078245162963867,0.050464000552892685,19.6251163482666,0.04607800021767616
22.98422622680664,1.091277003288269,22.835813522338867,0.42574599385261536,21.290355682373047,0.11390399932861328,20.316299438476562,0.06283500045537949,19.85839080810547,0.057121001183986664
22.02635955810547,0.4516359865665436,22.208473205566406,0.23889900743961334,21.02883529663086,0.08952199667692184,20.202627182006836,0.056588999927043915,19.812454223632812,0.05475499853491783
23.52450180053711,1.7949199676513672,22.401382446289062,0.2853499948978424,20.77534294128418,0.07088200002908707,19.808908462524414,0.03937700018286705,19.383968353271484,0.03689999878406525
24.272541046142578,3.5748770236968994,22.786157608032227,0.40671300888061523,21.3852481842041,0.12430699914693832,20.43979835510254,0.07040499895811081,20.04436492919922,0.06779400259256363
