#D:Z;F:ANNZ_best;F:MAG_U;F:MAG_G;F:MAG_R;F:MAG_I;F:MAG_Z
0.659822,0.6756772995,22.74463654,23.94942665,22.5633812,21.33572197,20.83454132
0.247556,0.2240120023,21.81241226,20.07980537,18.63935089,18.13955688,17.79415703
0.378859,0.3548923433,22.6378746,21.80839157,20.10191345,19.46205139,19.01051521
0.458715,0.4291321337,26.16430664,22.78058434,21.2354908,20.50650787,19.98361015
0.369281,0.3472869694,24.13975525,21.71141624,19.97792053,19.33416748,18.89233971
0.279366,0.2682762146,22.79263878,21.15543365,19.63733864,19.06232452,18.66613388
0.52816,0.5117371678,22.89111328,22.98335457,21.33122063,20.38824654,19.92294884
0.488419,0.4874037504,23.35689735,22.82856178,21.19280624,20.37334442,19.9503479
0.680791,0.6603608131,23.93712616,23.59175301,21.90495682,20.64752007,20.02236748
0.539285,0.5226813555,23.6357193,22.77338028,21.21037483,20.22436714,19.7003231
0.130067,0.123973079,21.0006218,19.41897774,18.207407,17.70388412,17.28088188
0.527029,0.5253526568,22.99347687,22.99234772,21.53565788,20.68800354,20.12835884
0.324491,0.2892394066,23.06690407,21.41681099,19.8042202,19.20132828,18.78693962
0.398432,0.4217683077,23.43034935,22.36440659,20.71492195,19.99302292,19.47005081
0.306666,0.3097251654,23.45620537,21.32391548,19.63138199,19.02910042,18.61628532
0.110005,0.07535936683,20.39282227,18.84879303,17.96560478,17.6013546,17.31638527
0.279687,0.2311601043,21.98984718,20.26447487,18.74408913,18.22197151,17.87750053
0.110292,0.1028574556,20.63272285,19.29836655,18.23784637,17.72520638,17.2821064
0.743897,0.6604432464,22.64707184,22.42747498,21.62497139,20.83177757,20.272995
0.558244,0.5630193353,22.81494904,23.21533585,21.47348595,20.42607498,19.82462692
0.494157,0.4961342812,24.21493912,23.09908104,21.65791321,20.90470505,20.42264938
0.371949,0.4074398279,23.81992149,23.05360985,21.22374535,20.54675674,20.07017517
0.365219,0.3638221025,23.35247803,21.82269287,19.98404121,19.34277344,18.93065834
0.379795,0.3885862529,23.10315704,22.38353729,20.51601601,19.81110573,19.38650513
0.532923,0.530415833,23.25613213,23.00998688,21.27786636,20.29535866,19.81290817
0.671466,0.6705527306,23.96253586,23.66955757,21.88866425,20.60799026,20.00531197
0.633271,0.63630265,23.10562515,22.74796104,21.66598892,20.84435654,20.3970871
0.505607,0.5041672587,25.25431442,23.0928936,21.54930878,20.75904655,20.37900162
0.732938,0.6454956532,22.04879761,23.62758446,22.4136982,21.41218948,20.96842194
0.438014,0.4196363688,24.35427856,22.4093895,20.5863018,19.86880302,19.42902184
0.550417,0.551474452,21.99855423,23.09087181,21.25094604,20.1335144,19.64805222
0.497577,0.5120567679,24.39912415,23.06263924,21.38251305,20.46789742,19.95641136
0.544522,0.5907685757,24.32301903,23.09655762,21.33224487,20.26603699,19.81869888
0.13222,0.1384490281,21.43529129,19.77623177,18.49596214,17.9827404,17.54893684
0.538852,0.5430604815,24.81908989,22.77896881,21.12924576,20.07632065,19.5384407
0.24439,0.3266109824,23.57432747,21.88627243,20.44244003,19.92728233,19.5747261
0.486965,0.4795399904,24.03448105,22.77641487,21.1796875,20.41111565,19.9296608
0.532952,0.5481390357,25.13420677,23.02540588,21.3830204,20.33446693,19.82817268
0.401401,0.384673208,24.9226265,22.04907227,20.18239594,19.4795475,19.03139877
0.633851,0.6007325053,22.42669868,22.40188408,21.2763443,20.43705177,19.98296547
0.240357,0.2358728945,21.81526184,20.2453022,18.61387062,18.02452278,17.63511276
0.532355,0.540315032,23.16419983,22.46943855,21.02247429,20.09313965,19.61973381
0.237528,0.2413116246,22.56064987,20.8024807,19.33884048,18.74251366,18.35451508
0.710666,0.6936417818,23.60519218,22.55119324,21.45421219,20.30125427,19.76566315
0.684226,0.6875656843,22.78529549,23.7045002,21.91805458,20.62433243,20.00600815
0.350806,0.3486590683,22.70409775,21.99902916,20.14299202,19.50119019,19.10019684
0.350302,0.3444469869,22.96837425,22.05800438,20.0898571,19.4644165,19.06554604
0.336436,0.3251537681,23.84941864,21.41352463,19.51365852,18.86810875,18.45031929
0.370732,0.3860108852,22.33946037,22.49743652,20.30317879,19.60734177,19.14760971
0.456567,0.420601964,22.90477753,23.03096771,21.33760834,20.65237617,20.17723083
0.534655,0.5399867296,21.85138702,23.38962555,21.49288559,20.45977402,20.0172348
0.342488,0.3528790474,24.49391365,21.86641502,19.95111084,19.27095985,18.85192871
0.449598,0.4215982258,22.49725342,22.38133049,20.48773956,19.68841362,19.19804573
0.459168,0.4617577195,22.72962379,23.02329826,20.9617691,20.05750465,19.52785683
0.648747,0.6613581181,22.84915543,23.73983765,22.31149864,21.18298149,20.63529587
0.66658,0.6353603601,23.17740822,23.86052132,22.45494843,21.33725166,20.77703285
0.231975,0.2461284697,22.00695801,20.7440834,19.19997025,18.61604118,18.19767189
0.085118,0.351164937,22.50819206,21.98267746,21.66877937,21.33648109,21.29619026
0.180012,0.1760406941,21.64844704,19.54986382,18.15826988,17.62947273,17.23865509
0.301661,0.3199068606,22.05805588,21.53767204,19.90522194,19.31216812,18.93889427
0.716064,0.6881552339,23.02408791,23.35201836,21.8133831,20.54068184,19.95403481
0.133831,0.1039231867,21.076334,19.75194168,18.67332077,18.16907883,17.79152679
0.638294,0.6298117042,23.77202225,23.30852127,21.89241028,20.75211143,20.13225174
0.144352,0.1454183906,21.110075,19.45411491,18.21793938,17.70310402,17.29951859
0.7106,0.649379611,22.81971931,22.93523216,21.55864525,20.36374092,19.83601189
